query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
95.01672188,HMDB0004983,Dimethyl sulfone,C11142,C2H6O2S,94.008850126,M+H,+,95.016126,6
116.0702802,HMDB0062030,3-FURANMETHANOL,n/a,C5H6O2,98.036779433,M+NH4,+,116.070602,3
116.0702802,HMDB0040145,5-Hydroxy-4-pentenoic acid d-lactone,n/a,C5H6O2,98.036779436,M+NH4,+,116.070602,3
116.0702802,HMDB0013742,2-Furanmethanol,C20441,C5H6O2,98.036779436,M+NH4,+,116.070602,3
116.0702802,HMDB0034245,2-Furanmethanol,C20441,C5H6O2,98.036779436,M+NH4,+,116.070602,3
116.0702802,HMDB0029609,5-Methyl-2(3H)-furanone,n/a,C5H6O2,98.036779436,M+NH4,+,116.070602,3
116.0702802,HMDB0167282,2-hydroxy-2-(hydroxymethyl)butanenitrile,n/a,C5H9NO2,115.063328534,M+H,+,116.070605,3
116.0702802,HMDB0179973,SCHEMBL5590844,n/a,C5H9NO2,115.063328534,M+H,+,116.070605,3
116.0702802,HMDB0177063,1-formyl-pyrrolidin-2-ol,n/a,C5H9NO2,115.063328534,M+H,+,116.070605,3
116.0702802,HMDB0167281,"2,3-dihydroxy-2-methylbutanenitrile",n/a,C5H9NO2,115.063328534,M+H,+,116.070605,3
116.0702802,HMDB0167283,"2,4-dihydroxy-2-methylbutanenitrile",n/a,C5H9NO2,115.063328534,M+H,+,116.070605,3
116.0702802,HMDB0012880,Acetamidopropanal,C18170,C5H9NO2,115.063328537,M+H,+,116.070605,3
116.0702802,HMDB0034208,Pterolactam,n/a,C5H9NO2,115.063328537,M+H,+,116.070605,3
116.0702802,HMDB0000162,L-Proline,C00148,C5H9NO2,115.063328537,M+H,+,116.070605,3
116.0702802,HMDB0003411,D-Proline,C00763,C5H9NO2,115.063328537,M+H,+,116.070605,3
116.0702802,HMDB0030409,4-Amino-2-methylenebutanoic acid,n/a,C5H9NO2,115.063328537,M+H,+,116.070605,3
116.0702802,HMDB0171727,4-amino-4-methoxybutanoic acid,n/a,C5H11NO3,133.073893218,M+H-H2O,+,116.071193,8
116.0702802,HMDB0032356,N-Lactoyl ethanolamine,n/a,C5H11NO3,133.073893223,M+H-H2O,+,116.071193,8
116.0702802,HMDB0039499,"1,4-Dideoxy-1,4-imino-D-ribitol",n/a,C5H11NO3,133.073893223,M+H-H2O,+,116.071193,8
116.0702802,HMDB0031658,L-2-Amino-5-hydroxypentanoic acid,n/a,C5H11NO3,133.073893223,M+H-H2O,+,116.071193,8
120.0660748,HMDB0000167,L-Threonine,C00188,C4H9NO3,119.058243159,M+H,+,120.065519,5
120.0660748,HMDB0061148,Hydroxyethyl glycine,n/a,C4H9NO3,119.058243159,M+H,+,120.065519,5
120.0660748,HMDB0162440,3-amino-4-hydroxybutanoic acid,n/a,C4H9NO3,119.058243154,M+H,+,120.065519,5
120.0660748,HMDB0155268,"N,N-dimethylhydroxyglycine",n/a,C4H9NO3,119.058243154,M+H,+,120.065519,5
120.0660748,HMDB0240310,2-methylserine zwitterion,n/a,C4H9NO3,119.058243159,M+H,+,120.065519,5
120.0660748,HMDB0000719,L-Homoserine,C00263,C4H9NO3,119.058243159,M+H,+,120.065519,5
120.0660748,HMDB0159152,L-Homoserine,C00263,C4H9NO3,119.058243159,M+H,+,120.065519,5
120.0660748,HMDB0061877,4-Amino-3-hydroxybutyrate,C03678,C4H9NO3,119.058243159,M+H,+,120.065519,5
120.0660748,HMDB0004041,L-Allothreonine,C05519,C4H9NO3,119.058243159,M+H,+,120.065519,5
120.0660748,HMDB0159151,alpha-Amino-beta-hydroxybutyric acid,n/a,C4H9NO3,119.058243159,M+H,+,120.065519,5
120.0660748,HMDB0060587,Aminoethoxyacetic acid,n/a,C4H9NO3,119.058243154,M+H,+,120.065519,5
120.0660748,HMDB0184570,dihydro-4-hydroxy-3(2h)-furanone,n/a,C4H6O3,102.031694053,M+NH4,+,120.065517,5
120.0660748,HMDB0178247,5469-16-9,n/a,C4H6O3,102.031694053,M+NH4,+,120.065517,5
120.0660748,HMDB0172027,Tocris-0538,n/a,C4H6O3,102.031694053,M+NH4,+,120.065517,5
120.0660748,HMDB0172028,3-Methyloxirane-2-carboxylic acid,n/a,C4H6O3,102.031694053,M+NH4,+,120.065517,5
120.0660748,HMDB0168831,methyl oxirane-2-carboxylate,n/a,C4H6O3,102.031694053,M+NH4,+,120.065517,5
120.0660748,HMDB0000060,Acetoacetic acid,C00164,C4H6O3,102.031694058,M+NH4,+,120.065517,5
120.0660748,HMDB0000005,2-Ketobutyric acid,C00109,C4H6O3,102.031694058,M+NH4,+,120.065517,5
120.0660748,HMDB0001172,2-Methyl-3-oxopropanoic acid,C00349,C4H6O3,102.031694058,M+NH4,+,120.065517,5
120.0660748,HMDB0001259,Succinic acid semialdehyde,C00232,C4H6O3,102.031694058,M+NH4,+,120.065517,5
120.0660748,HMDB0003381,4-Hydroxycrotonic acid,n/a,C4H6O3,102.031694058,M+NH4,+,120.065517,5
120.0660748,HMDB0031646,Acetic anhydride,n/a,C4H6O3,102.031694058,M+NH4,+,120.065517,5
120.0660748,HMDB0002217,(S)-Methylmalonic acid semialdehyde,C06002,C4H6O3,102.031694058,M+NH4,+,120.065517,5
120.0660748,HMDB0171690,ethyl glyoxylate,n/a,C4H6O3,102.031694053,M+NH4,+,120.065517,5
125.0951198,HMDB0040246,"3,5,5-Trimethyl-2-cyclopenten-1-one",n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0039844,"(E,E)-2,6-Octadienal",n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0032447,"1,5-Octadien-3-one",n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0031686,"(E,E)-2,4-Octadienal",n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0032446,"trans, trans-3,5-Octadien-2-one",n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0031414,"2,3-Dimethyl-2-cyclohexen-1-one",n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0040272,2-Butylfuran,n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0033238,2-Isopropyl-5-methylfuran,n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0061898,Methyl-1-cyclopenten-1-yl)-ethanone,n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0062073,5-Octen-2-yn-4-ol,n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0031582,"6-Methyl-3,5-heptadien-2-one",n/a,C8H12O,124.088815006,M+H,+,125.096091,8
125.0951198,HMDB0061886,2-Hexanol,n/a,C6H14O,102.10446507,M+Na,+,125.093683,11
125.0951198,HMDB0031326,2-Ethoxybutane,n/a,C6H14O,102.10446507,M+Na,+,125.093683,11
125.0951198,HMDB0012971,1-Hexanol,C00854,C6H14O,102.10446507,M+Na,+,125.093683,11
125.0951198,HMDB0031493,3-Hexanol,n/a,C6H14O,102.10446507,M+Na,+,125.093683,11
125.0951198,HMDB0165594,2-METHYL-1-PENTANOL,n/a,C6H14O,102.104465071,M+Na,+,125.093683,11
125.0951198,HMDB0059889,Isohexanol,n/a,C6H14O,102.10446507,M+Na,+,125.093683,11
125.0951198,HMDB0033676,(±)-3-Methyl-1-pentanol,n/a,C6H14O,102.10446507,M+Na,+,125.093683,11
125.0951198,HMDB0062726,3-methyl-2-pentanol,n/a,C6H14O,102.10446507,M+Na,+,125.093683,11
125.0951198,HMDB0176565,"3,3-Dimethylbutan-1-ol",n/a,C6H14O,102.10446507,M+Na,+,125.093683,11
