query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
104.0707757,HMDB0167366,4-hydroxybutanamide,n/a,C4H9NO2,103.063328534,M+H,+,104.070605,2
104.0707757,HMDB0094692,N-Methylalanine,C02721,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0041945,N-Ethylglycine,C11735,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0167367,2-hydroxybutanamide,n/a,C4H9NO2,103.063328534,M+H,+,104.070605,2
104.0707757,HMDB0167365,3-hydroxybutanimidic acid,C11109,C4H9NO2,103.063328534,M+H,+,104.070605,2
104.0707757,HMDB0240305,N-acetylethanolamine,n/a,C4H9NO2,103.063328534,M+H,+,104.070605,2
104.0707757,HMDB0031654,3-Aminobutanoic acid,n/a,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0094693,3-Aminobutanoic acid,n/a,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0002166,(S)-beta-Aminoisobutyric acid,C03284,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0000452,L-alpha-Aminobutyric acid,C02356,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0002299,(R)-beta-Aminoisobutyric acid,C01205,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0001906,2-Aminoisobutyric acid,C03665,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0003911,3-Aminoisobutanoic acid,C05145,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0000112,gamma-Aminobutyric acid,C00334,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0038394,O-Acetylethanolamine,n/a,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0031329,Butyl nitrite,n/a,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0000092,Dimethylglycine,C01026,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0000650,D-alpha-Aminobutyric acid,C02261,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0061050,D-alpha-Aminobutyric acid,C02261,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0167139,3-Methyloxirane-2-carbaldehyde,n/a,C4H6O2,86.036779433,M+NH4,+,104.070602,2
104.0707757,HMDB0167138,(2Z)-4-hydroxybut-2-enal,n/a,C4H6O2,86.036779433,M+NH4,+,104.070602,2
104.0707757,HMDB0000549,gamma-Butyrolactone,C01770,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0002523,Oxolan-3-one,n/a,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0003407,Diacetyl,C00741,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0031209,Ethenyl acetate,C19309,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0034439,Isocrotonic acid,n/a,C4H6O2,86.036779436,M+NH4,+,104.070602,2
