query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
84.08125996,HMDB0060253,1-Methylpyrrolinium,C06178,C5H10N,84.081324325,M+H,+,84.081324,1
84.08125996,HMDB0172632,2-Piperidinol,n/a,C5H11NO,101.084063978,M+H-H2O,+,84.081364,1
84.08125996,HMDB0062600,N-butylformamide,n/a,C5H11NO,101.084063979,M+H-H2O,+,84.081364,1
84.08125996,HMDB0012815,5-Aminopentanal,C12455,C5H11NO,101.084063979,M+H-H2O,+,84.081364,1
84.08125996,HMDB0033529,"(+)-2,3-Dihydro-3-methyl-1H-pyrrole",n/a,C5H9N,83.073499293,M+H,+,84.080775,6
84.08125996,HMDB0040173,Pentanenitrile,n/a,C5H9N,83.073499293,M+H,+,84.080775,6
84.08125996,HMDB0061878,Cyclopentadiene,n/a,C5H6,66.046950192,M+NH4,+,84.080773,6
84.08125996,HMDB0001252,Betaine aldehyde,C00576,C5H12NO,102.091889011,M+H-H2O,+,84.081913,8
98.98480774,HMDB0000973,Phosphate,C00009,H3O4P,97.976895096,M+H,+,98.984171,6
98.98480774,HMDB0001429,Phosphate,C00009,H3O4P,97.976895096,M+H,+,98.984171,6
98.98480774,HMDB0002105,Phosphate,C00009,H3O4P,97.976895096,M+H,+,98.984171,6
98.98480774,HMDB0002142,Phosphate,C00009,H3O4P,97.976895096,M+H,+,98.984171,6
129.0179358,HMDB0062781,alpha-Ketoglutarate,n/a,C5H4O5,144.005873238,M+H-H2O,+,129.017725,2
129.0179358,HMDB0059784,5-Hydroxy-2-furoic acid,n/a,C5H4O4,128.010958616,M+H,+,129.018235,2
129.0179358,HMDB0161317,(2E)-2-(hydroxymethyl)but-2-enedioic acid,n/a,C5H6O5,146.021523293,M+H-H2O,+,129.018823,7
129.0179358,HMDB0160653,"Pentaric acid, 2,3-anhydro-4-deoxy- (9CI)",n/a,C5H6O5,146.021523293,M+H-H2O,+,129.018823,7
129.0179358,HMDB0160654,SCHEMBL3125276,n/a,C5H6O5,146.021523293,M+H-H2O,+,129.018823,7
129.0179358,HMDB0000208,Oxoglutaric acid,C00026,C5H6O5,146.021523302,M+H-H2O,+,129.018823,7
129.0179358,HMDB0013701,3-Oxoglutaric acid,n/a,C5H6O5,146.021523302,M+H-H2O,+,129.018823,7
129.0179358,HMDB0164700,"3,4-dihydroxy-5-(hydroxymethyl)-2,5-dihydrofuran-2-one",n/a,C5H6O5,146.021523293,M+H-H2O,+,129.018823,7
129.0179358,HMDB0161318,89603-18-9,n/a,C5H6O5,146.021523293,M+H-H2O,+,129.018823,7
129.0179358,HMDB0041390,"(E,E)-Di-1-propenyl disulfide",n/a,C6H10S2,146.0223917,M+H-H2O,+,129.019692,14
129.0179358,HMDB0041393,(E)-1-Propenyl 2-propenyl disulfide,n/a,C6H10S2,146.0223917,M+H-H2O,+,129.019692,14
129.0179358,HMDB0033966,"Di-2-propenyl disulfide, 9CI",C08369,C6H10S2,146.0223917,M+H-H2O,+,129.019692,14
129.0179358,HMDB0000139,Glyceric acid,C00258,C3H6O4,106.02660868,M+Na,+,129.015827,16
129.0179358,HMDB0031818,Glyceric acid,C00258,C3H6O4,106.02660868,M+Na,+,129.015827,16
129.0179358,HMDB0006372,L-Glyceric acid,n/a,C3H6O4,106.02660868,M+Na,+,129.015827,16
146.1173902,HMDB0166738,3-butyloxirane-2-carbaldehyde,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0164724,4-Hydroxy-4-methylcyclohexanone,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0165094,3-(Hydroxymethyl)cyclohexanone,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0165096,SCHEMBL443446,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0165095,3-Hydroxy-3-methylcyclohexan-1-one,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0165097,SCHEMBL13284055,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0166737,6-Hydroxy-2-heptenal,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0031484,2-Heptenoic acid,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0038962,Ethyl tiglate,C08487,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031500,Methyl 2E-hexenoate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0166739,(2E)-7-hydroxyhept-2-enal,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0029314,Isopentenyl acetate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031477,"3,4-Heptanedione",n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031476,"2,3-Heptanedione",n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031504,Methyl (Z)-3-hexenoate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031603,Ethyl 4-pentenoate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0040214,cis-3-Hexenyl formate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031342,Cyclohexanecarboxylic acid,C09822,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0038271,2-Hexenyl formate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031174,4-Methyl-5-hexanolide,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031681,Dihydro-5-propyl-2(3H)-furanone,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0033793,4-Heptenoic acid,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031593,"5-Methyl-2,3-hexanedione",n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0039819,"2,4-Dimethyl-2-pentenoic acid",n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0166736,4-Hydroxyheptenal,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0173760,SCHEMBL14734478,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0173761,"3-methylcyclohex-3-ene-1,2-diol",n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0173762,"5-methylcyclohex-4-ene-1,3-diol",n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0173763,1-methyl-7-oxabicyclo[4.1.0]heptan-3-ol,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0180322,3-(3-ethyloxiran-2-yl)propanal,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0180323,(2E)-3-(3-ethyloxiran-2-yl)prop-2-en-1-ol,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,1
146.1173902,HMDB0029165,"1,3-Diacetylpropane",n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0031351,Cyclohexyl formate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0032460,4-Pentenyl acetate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
146.1173902,HMDB0032391,3-Methyl-3-butenyl acetate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,1
