query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
98.98480774,HMDB0000973,Phosphate,C00009,H3O4P,97.976895096,M+H,+,98.984171,6
98.98480774,HMDB0001429,Phosphate,C00009,H3O4P,97.976895096,M+H,+,98.984171,6
98.98480774,HMDB0002105,Phosphate,C00009,H3O4P,97.976895096,M+H,+,98.984171,6
98.98480774,HMDB0002142,Phosphate,C00009,H3O4P,97.976895096,M+H,+,98.984171,6
100.1122835,HMDB0031404,Cyclohexylamine,C00571,C6H13N,99.104799421,M+H,+,100.112075,2
100.1122835,HMDB0032416,2-Methylpiperidine,n/a,C6H13N,99.104799421,M+H,+,100.112075,2
100.1122835,HMDB0031544,3-Methylcyclopentene,n/a,C6H10,82.07825032,M+NH4,+,100.112073,2
100.1122835,HMDB0062716,Cyclohexylammonium,n/a,C6H14N,100.112624453,M+H,+,100.112624,3
100.1122835,HMDB0033971,2-Diethylaminoethanol,n/a,C6H15NO,117.115364107,M+H-H2O,+,100.112664,4
144.0660626,HMDB0029423,Acetylhomoserine,n/a,C6H11NO4,161.068807845,M+H-H2O,+,144.066108,0
144.0660626,HMDB0061715,L-Glutamic acid 5-methyl ester,n/a,C6H11NO4,161.068807845,M+H-H2O,+,144.066108,0
144.0660626,HMDB0062557,N-Acetylthreonine,n/a,C6H11NO4,161.068807845,M+H-H2O,+,144.066108,0
144.0660626,HMDB0033747,"(±)-2,2'-Iminobispropanoic acid",C03210,C6H11NO4,161.068807845,M+H-H2O,+,144.066108,0
144.0660626,HMDB0000510,Aminoadipic acid,C00956,C6H11NO4,161.068807845,M+H-H2O,+,144.066108,0
144.0660626,HMDB0062660,N-methyl-L-glutamic Acid,C01046,C6H11NO4,161.068807845,M+H-H2O,+,144.066108,0
144.0660626,HMDB0094716,hydroxybutyrylglycine,n/a,C6H11NO4,161.068807838,M+H-H2O,+,144.066108,0
144.0660626,HMDB0161227,SCHEMBL1642433,n/a,C6H11NO4,161.068807838,M+H-H2O,+,144.066108,0
144.0660626,HMDB0161226,"2-[(1,2-dihydroxy-2-methylpropylidene)amino]acetic acid",n/a,C6H11NO4,161.068807838,M+H-H2O,+,144.066108,0
144.0660626,HMDB0032161,Acrylamide-acrylic acid resin,n/a,C6H9NO3,143.058243159,M+H,+,144.065519,4
144.0660626,HMDB0000894,Vinylacetylglycine,n/a,C6H9NO3,143.058243159,M+H,+,144.065519,4
144.0660626,HMDB0014491,Trimethadione,n/a,C6H9NO3,143.058243159,M+H,+,144.065519,4
144.0660626,HMDB0061705,6-Oxopiperidine-2-carboxylic acid,n/a,C6H9NO3,143.058243159,M+H,+,144.065519,4
144.0660626,HMDB0061082,"5-ethyl-5-methyl-2,4-oxazolidinedione",n/a,C6H9NO3,143.058243159,M+H,+,144.065519,4
144.0660626,HMDB0187592,"5-hydroxycyclohex-2-ene-1,4-dione",n/a,C6H6O3,126.031694053,M+NH4,+,144.065517,4
144.0660626,HMDB0187591,"7-Oxabicyclo[4.1.0]heptane-2,5-dione",n/a,C6H6O3,126.031694053,M+NH4,+,144.065517,4
144.0660626,HMDB0032651,(Z)-Tamarindienal,n/a,C6H6O3,126.031694058,M+NH4,+,144.065517,4
144.0660626,HMDB0059735,5-Methylfuran-2-carboxylic acid,n/a,C6H6O3,126.031694058,M+NH4,+,144.065517,4
144.0660626,HMDB0030776,Maltol,C11918,C6H6O3,126.031694058,M+NH4,+,144.065517,4
144.0660626,HMDB0124831,"benzene-1,2,4-triol",C02814,C6H6O3,126.031694058,M+NH4,+,144.065517,4
144.0660626,HMDB0034355,5-Hydroxymethyl-2-furancarboxaldehyde,C11101,C6H6O3,126.031694058,M+NH4,+,144.065517,4
144.0660626,HMDB0013675,"1,3,5-Trihydroxybenzene",C02183,C6H6O3,126.031694058,M+NH4,+,144.065517,4
144.0660626,HMDB0013674,"1,2,3-Trihydroxybenzene",C01108,C6H6O3,126.031694058,M+NH4,+,144.065517,4
144.0660626,HMDB0029750,Methyl 2-furoate,n/a,C6H6O3,126.031694058,M+NH4,+,144.065517,4
144.0660626,HMDB0031256,4-Hydroxy-2H-pyran-3-carboxaldehyde,n/a,C6H6O3,126.031694058,M+NH4,+,144.065517,4
146.1171354,HMDB0166738,3-butyloxirane-2-carbaldehyde,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
146.1171354,HMDB0164724,4-Hydroxy-4-methylcyclohexanone,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
146.1171354,HMDB0165094,3-(Hydroxymethyl)cyclohexanone,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
146.1171354,HMDB0165096,SCHEMBL443446,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
146.1171354,HMDB0165095,3-Hydroxy-3-methylcyclohexan-1-one,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
146.1171354,HMDB0165097,SCHEMBL13284055,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
146.1171354,HMDB0166737,6-Hydroxy-2-heptenal,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
146.1171354,HMDB0031484,2-Heptenoic acid,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0038962,Ethyl tiglate,C08487,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0031500,Methyl 2E-hexenoate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0166739,(2E)-7-hydroxyhept-2-enal,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
146.1171354,HMDB0029314,Isopentenyl acetate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0031477,"3,4-Heptanedione",n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0031476,"2,3-Heptanedione",n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0031504,Methyl (Z)-3-hexenoate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0031603,Ethyl 4-pentenoate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0040214,cis-3-Hexenyl formate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0031342,Cyclohexanecarboxylic acid,C09822,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0038271,2-Hexenyl formate,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0031174,4-Methyl-5-hexanolide,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0031681,Dihydro-5-propyl-2(3H)-furanone,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0033793,4-Heptenoic acid,n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0031593,"5-Methyl-2,3-hexanedione",n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0039819,"2,4-Dimethyl-2-pentenoic acid",n/a,C7H12O2,128.083729628,M+NH4,+,146.117553,3
146.1171354,HMDB0166736,4-Hydroxyheptenal,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
146.1171354,HMDB0173760,SCHEMBL14734478,n/a,C7H12O2,128.083729626,M+NH4,+,146.117553,3
