query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
76.04013043,HMDB0000123,Glycine,C00037,C2H5NO2,75.032028409,M+H,+,76.039304,11
76.04013043,HMDB0014691,Acetohydroxamic Acid,C06808,C2H5NO2,75.032028409,M+H,+,76.039304,11
76.04013043,HMDB0031239,Ethyl nitrite,n/a,C2H5NO2,75.032028409,M+H,+,76.039304,11
76.04013043,HMDB0161401,glycinate,n/a,C2H4NO2,74.024751953,M+H,+,76.039304,11
76.03997675,HMDB0000123,Glycine,C00037,C2H5NO2,75.032028409,M+H,+,76.039304,9
76.03997675,HMDB0014691,Acetohydroxamic Acid,C06808,C2H5NO2,75.032028409,M+H,+,76.039304,9
76.03997675,HMDB0031239,Ethyl nitrite,n/a,C2H5NO2,75.032028409,M+H,+,76.039304,9
76.03997675,HMDB0161401,glycinate,n/a,C2H4NO2,74.024751953,M+H,+,76.039304,9
91.05465731,HMDB0001858,p-Cresol,C01468,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
91.05465731,HMDB0033895,Anisole,C01403,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
91.05465731,HMDB0003119,Benzyl alcohol,C03485,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
91.05465731,HMDB0002055,o-Cresol,C01542,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
91.05465731,HMDB0002048,m-Cresol,C01467,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
124.0869045,HMDB0003431,L-Histidinol,C00860,C6H11N3O,141.090211989,M+H-H2O,+,124.087512,5
137.0595476,HMDB0124942,"4-ethenylbenzene-1,2-diol",C06224,C8H8O2,136.052429498,M+H,+,137.059705,1
137.0595476,HMDB0167829,1-(3-hydroxyphenyl)ethan-1-one,n/a,C8H8O2,136.052429498,M+H,+,137.059705,1
137.0595476,HMDB0062810,m-toluic acid,C07211,C8H8O2,136.052429498,M+H,+,137.059705,1
137.0595476,HMDB0125535,"5-ethenylbenzene-1,3-diol",n/a,C8H8O2,136.052429498,M+H,+,137.059705,1
137.0595476,HMDB0183895,phenylacetate,n/a,C8H7O2,135.045153045,M+H,+,137.059705,1
137.0595476,HMDB0126385,"4-ethenylbenzene-1,3-diol",n/a,C8H8O2,136.052429498,M+H,+,137.059705,1
137.0595476,HMDB0031459,3-Methoxybenzaldehyde,n/a,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0002340,2-Methylbenzoic acid,C07215,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0041485,Benzyl formate,C05613,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0033968,Methyl benzoate,n/a,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0032400,3-(5-Methyl-2-furyl)prop-2-enal,n/a,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0032603,2-Hydroxy-4-methylbenzaldehyde,n/a,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0029686,4-Methoxybenzaldehyde,C10761,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0040733,Phenyl acetate,C15583,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0032568,2'-Hydroxyacetophenone,n/a,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0167830,4'-Hydroxyacetophenone,C10700,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0038176,alpha-Methyl-2-furanacrolein,n/a,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0040638,3-(3-Furanyl)-2-methyl-2-propenal,n/a,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0029635,4-Methylbenzoic acid,C01454,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0033128,4-(2-Furanyl)-3-buten-2-one,n/a,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0003767,4-Hydroxyphenylacetaldehyde,C03765,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0033766,2-Methoxybenzaldehyde,n/a,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0000209,Phenylacetic acid,C07086,C8H8O2,136.0524295,M+H,+,137.059706,1
137.0595476,HMDB0126617,"2,4-dimethylbenzene-1,3,5-triol",n/a,C8H10O3,154.062994182,M+H-H2O,+,137.060294,5
137.0595476,HMDB0169080,2-Hydroxy-3-methoxybenzyl alcohol,n/a,C8H10O3,154.062994182,M+H-H2O,+,137.060294,5
137.0595476,HMDB0059966,"3,5-Dimethoxyphenol",n/a,C8H10O3,154.062994186,M+H-H2O,+,137.060294,5
137.0595476,HMDB0131479,"2,3-dimethoxyphenol",n/a,C8H10O3,154.062994182,M+H-H2O,+,137.060294,5
137.0595476,HMDB0135785,"1-(4-hydroxyphenyl)ethane-1,2-diol",n/a,C8H10O3,154.062994182,M+H-H2O,+,137.060294,5
137.0595476,HMDB0146894,4-Ethylpyrogallol,n/a,C8H10O3,154.062994182,M+H-H2O,+,137.060294,5
137.0595476,HMDB0146874,SCHEMBL6040093,n/a,C8H10O3,154.062994182,M+H-H2O,+,137.060294,5
137.0595476,HMDB0131231,"5-methoxy-4-methylbenzene-1,3-diol",n/a,C8H10O3,154.062994182,M+H-H2O,+,137.060294,5
137.0595476,HMDB0131232,"5-methoxy-2-methylbenzene-1,3-diol",n/a,C8H10O3,154.062994182,M+H-H2O,+,137.060294,5
137.0595476,HMDB0125534,"5-ethylbenzene-1,2,3-triol",n/a,C8H10O3,154.062994182,M+H-H2O,+,137.060294,5
137.0595476,HMDB0037724,Propyl 2-furoate,n/a,C8H10O3,154.062994186,M+H-H2O,+,137.060294,5
137.0595476,HMDB0005784,Hydroxytyrosol,n/a,C8H10O3,154.062994186,M+H-H2O,+,137.060294,5
137.0595476,HMDB0030570,Sylvopinol,n/a,C8H10O3,154.062994186,M+H-H2O,+,137.060294,5
137.0595476,HMDB0032012,4-Hydroxy-3-methoxybenzenemethanol,C06317,C8H10O3,154.062994186,M+H-H2O,+,137.060294,5
137.0595476,HMDB0037728,2-Furanylmethyl propanoate,n/a,C8H10O3,154.062994186,M+H-H2O,+,137.060294,5
137.0595476,HMDB0034158,"2,6-Dimethoxyphenol",C10787,C8H10O3,154.062994186,M+H-H2O,+,137.060294,5
137.0595476,HMDB0163703,(3Z)-5-hydroxy-3-methylpent-3-en-2-one,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0165581,(2Z)-2-(hydroxymethyl)pent-2-enal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0165584,(2Z)-5-hydroxy-2-methylpent-2-enal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0165583,2-Methyl-3-ethyloxirane-2-carbaldehyde,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0165582,(2Z)-4-hydroxy-2-methylpent-2-enal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0031501,3-Hexenoic acid,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0163702,"Pentanal, 3-methyl-4-oxo-",n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0163353,3-(3-methyloxiran-2-yl)propanal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0163352,(4Z)-3-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0031559,"4-Methyl-2,3-pentanedione",n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0031491,"2,3-Hexanedione",n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0031560,2-Methyl-2-pentenoic acid,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0163350,(Z)-hex-4-enoic acid,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0163351,(4Z)-6-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0163354,(4Z)-2-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0169664,(E)-3-Methyl-2-pentenoic acid,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0169695,(Z)-3-methyl-2-pentenoic acid,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0033568,5-Oxohexanal,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0040328,Methyl 4-pentenoate,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0031492,"3,4-Hexanedione",n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0031561,4-Methyl-2-pentenoic acid,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0010719,Isohydrosorbic acid,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0003843,Gamma-Caprolactone,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0000453,delta-Hexanolactone,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0029487,Allyl propionate,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0179342,(4E)-3-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0179343,(4E)-2-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0179341,(4E)-6-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0179344,"cis-2,4-hexadien-1,6-diol",n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0179345,{3-[(1E)-prop-1-en-1-yl]oxiran-2-yl}methanol,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0179346,(2Z)-3-(3-methyloxiran-2-yl)prop-2-en-1-ol,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0179351,4-Hexenoic acid,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0031562,2-Methyl-3-pentenoic acid,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0031158,2-Methyl-4-pentenoic acid,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0039581,Ethyl crotonate,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0032490,Prenyl formate,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0060476,epsilon-Caprolactone,C01880,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0240384,4-Hydroxyhexanal,n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0061929,"Dihydro-4,4-dimethyl-2(3H)-furanone",n/a,C6H10O2,114.068079564,M+Na,+,137.057298,16
137.0595476,HMDB0061965,"1-methyl-2,3-dioxabicyclo[2.2.1]heptane",n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
137.0595476,HMDB0062135,methyl (2E)-2-methylbut-2-enoate,n/a,C6H10O2,114.068079562,M+Na,+,137.057298,16
176.0708426,HMDB0162021,"7-methylidene-5H,6H,7H-cyclopenta[c]pyridine-4-carboxylic acid",n/a,C10H9NO2,175.063328534,M+H,+,176.070605,1
176.0708426,HMDB0040972,1-Methoxy-1H-indole-3-carboxaldehyde,n/a,C10H9NO2,175.063328537,M+H,+,176.070605,1
176.0708426,HMDB0038628,Hydroxymethyl indol-3-yl ketone,n/a,C10H9NO2,175.063328537,M+H,+,176.070605,1
176.0708426,HMDB0004073,5-Hydroxyindoleacetaldehyde,C05634,C10H9NO2,175.063328537,M+H,+,176.070605,1
176.0708426,HMDB0000197,Indoleacetic acid,C00954,C10H9NO2,175.063328537,M+H,+,176.070605,1
176.0708426,HMDB0166095,Dehydromatricaric acid,n/a,C10H6O2,158.036779433,M+NH4,+,176.070602,1
176.0708426,HMDB0060758,4-Anilino-4-oxobutanoic acid,n/a,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0240317,N-formyl-L-phenylalanine,n/a,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0162022,"5-hydroxy-7-methyl-5H,6H,7H-cyclopenta[c]pyridine-4-carboxylic acid",n/a,C10H11NO3,193.073893218,M+H-H2O,+,176.071193,2
176.0708426,HMDB0162020,"7-hydroxy-7-methyl-5H,6H,7H-cyclopenta[c]pyridine-4-carboxylic acid",n/a,C10H11NO3,193.073893218,M+H-H2O,+,176.071193,2
176.0708426,HMDB0162023,"7-(hydroxymethyl)-5H,6H,7H-cyclopenta[c]pyridine-4-carboxylic acid",n/a,C10H11NO3,193.073893218,M+H-H2O,+,176.071193,2
176.0708426,HMDB0013292,p-Methylhippuric acid,n/a,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0000821,Phenylacetylglycine,C05598,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0000859,Methyl hippurate,n/a,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0011723,2-Methylhippuric acid,C01586,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0060366,3-Carbamoyl-2-phenylpropionaldehyde,C16587,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0060389,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",C16595,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0034250,Betamipron,n/a,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0032388,Methyl n-acetylanthranilate,C06332,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0013245,m-Methylhippuric acid,n/a,C10H11NO3,193.073893223,M+H-H2O,+,176.071193,2
176.0708426,HMDB0012309,Vanillylamine,C16666,C8H11NO2,153.078978601,M+Na,+,176.068197,15
176.0708426,HMDB0004825,p-Octopamine,C04227,C8H11NO2,153.078978601,M+Na,+,176.068197,15
176.0708426,HMDB0156498,p-Octopamine,C04227,C8H11NO2,153.078978601,M+Na,+,176.068197,15
