query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
76.07656752,HMDB0000925,Trimethylamine N-oxide,C01104,C3H9NO,75.068413915,M+H,+,76.07569,12
76.07656752,HMDB0142449,N-monomethylethanolamine,n/a,C3H9NO,75.068413914,M+H,+,76.07569,12
76.07656752,HMDB0140038,3-aminopropan-1-ol,n/a,C3H9NO,75.068413915,M+H,+,76.07569,12
76.07656752,HMDB0012136,1-Amino-propan-2-ol,C05771,C3H9NO,75.068413915,M+H,+,76.07569,12
76.07656752,HMDB0062143,oxetane,n/a,C3H6O,58.041864813,M+NH4,+,76.075688,12
76.07656752,HMDB0031558,Methyloxirane,C15508,C3H6O,58.041864814,M+NH4,+,76.075688,12
76.07656752,HMDB0031652,Allyl alcohol,C02001,C3H6O,58.041864814,M+NH4,+,76.075688,12
76.07656752,HMDB0003366,Propanal,C00479,C3H6O,58.041864814,M+NH4,+,76.075688,12
76.07656752,HMDB0001659,Acetone,C00207,C3H6O,58.041864814,M+NH4,+,76.075688,12
84.08116853,HMDB0060253,1-Methylpyrrolinium,C06178,C5H10N,84.081324325,M+H,+,84.081324,2
84.08116853,HMDB0172632,2-Piperidinol,n/a,C5H11NO,101.084063978,M+H-H2O,+,84.081364,2
84.08116853,HMDB0062600,N-butylformamide,n/a,C5H11NO,101.084063979,M+H-H2O,+,84.081364,2
84.08116853,HMDB0012815,5-Aminopentanal,C12455,C5H11NO,101.084063979,M+H-H2O,+,84.081364,2
84.08116853,HMDB0033529,"(+)-2,3-Dihydro-3-methyl-1H-pyrrole",n/a,C5H9N,83.073499293,M+H,+,84.080775,5
84.08116853,HMDB0040173,Pentanenitrile,n/a,C5H9N,83.073499293,M+H,+,84.080775,5
84.08116853,HMDB0061878,Cyclopentadiene,n/a,C5H6,66.046950192,M+NH4,+,84.080773,5
84.08116853,HMDB0001252,Betaine aldehyde,C00576,C5H12NO,102.091889011,M+H-H2O,+,84.081913,9
100.1122835,HMDB0031404,Cyclohexylamine,C00571,C6H13N,99.104799421,M+H,+,100.112075,2
100.1122835,HMDB0032416,2-Methylpiperidine,n/a,C6H13N,99.104799421,M+H,+,100.112075,2
