query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
76.04013043,HMDB0000123,Glycine,C00037,C2H5NO2,75.032028409,M+H,+,76.039304,11
76.04013043,HMDB0014691,Acetohydroxamic Acid,C06808,C2H5NO2,75.032028409,M+H,+,76.039304,11
76.04013043,HMDB0031239,Ethyl nitrite,n/a,C2H5NO2,75.032028409,M+H,+,76.039304,11
76.04013043,HMDB0161401,glycinate,n/a,C2H4NO2,74.024751953,M+H,+,76.039304,11
91.05465731,HMDB0001858,p-Cresol,C01468,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
91.05465731,HMDB0033895,Anisole,C01403,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
91.05465731,HMDB0003119,Benzyl alcohol,C03485,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
91.05465731,HMDB0002055,o-Cresol,C01542,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
91.05465731,HMDB0002048,m-Cresol,C01467,C7H8O,108.057514878,M+H-H2O,+,91.054815,2
95.01640224,HMDB0004983,Dimethyl sulfone,C11142,C2H6O2S,94.008850126,M+H,+,95.016126,3
98.09660487,HMDB0144632,diethylamino-acetaldehyde,n/a,C6H13NO,115.099714043,M+H-H2O,+,98.097014,4
98.09660487,HMDB0062140,(1-methylpyrrolidin-2-yl)methanol,n/a,C6H13NO,115.099714043,M+H-H2O,+,98.097014,4
98.09660487,HMDB0034203,N-(2-Methylpropyl)acetamide,n/a,C6H13NO,115.099714043,M+H-H2O,+,98.097014,4
98.09660487,HMDB0031651,N-(3-Methylbutyl)acetamide,n/a,C6H13NO,115.099714043,M+H-H2O,+,98.097014,4
98.09660487,HMDB0062041,"3,3-Dimethylbutanamide",n/a,C6H13NO,115.099714043,M+H-H2O,+,98.097014,4
98.09660487,HMDB0012296,Trimethylaminoacetone,n/a,C6H14NO,116.107539075,M+H-H2O,+,98.097563,10
100.1122835,HMDB0031404,Cyclohexylamine,C00571,C6H13N,99.104799421,M+H,+,100.112075,2
100.1122835,HMDB0032416,2-Methylpiperidine,n/a,C6H13N,99.104799421,M+H,+,100.112075,2
100.1122835,HMDB0031544,3-Methylcyclopentene,n/a,C6H10,82.07825032,M+NH4,+,100.112073,2
100.1122835,HMDB0062716,Cyclohexylammonium,n/a,C6H14N,100.112624453,M+H,+,100.112624,3
100.1122835,HMDB0033971,2-Diethylaminoethanol,n/a,C6H15NO,117.115364107,M+H-H2O,+,100.112664,4
104.0707757,HMDB0167366,4-hydroxybutanamide,n/a,C4H9NO2,103.063328534,M+H,+,104.070605,2
104.0707757,HMDB0094692,N-Methylalanine,C02721,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0041945,N-Ethylglycine,C11735,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0167367,2-hydroxybutanamide,n/a,C4H9NO2,103.063328534,M+H,+,104.070605,2
104.0707757,HMDB0167365,3-hydroxybutanimidic acid,C11109,C4H9NO2,103.063328534,M+H,+,104.070605,2
104.0707757,HMDB0240305,N-acetylethanolamine,n/a,C4H9NO2,103.063328534,M+H,+,104.070605,2
104.0707757,HMDB0031654,3-Aminobutanoic acid,n/a,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0094693,3-Aminobutanoic acid,n/a,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0002166,(S)-beta-Aminoisobutyric acid,C03284,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0000452,L-alpha-Aminobutyric acid,C02356,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0002299,(R)-beta-Aminoisobutyric acid,C01205,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0001906,2-Aminoisobutyric acid,C03665,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0003911,3-Aminoisobutanoic acid,C05145,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0000112,gamma-Aminobutyric acid,C00334,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0038394,O-Acetylethanolamine,n/a,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0031329,Butyl nitrite,n/a,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0000092,Dimethylglycine,C01026,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0000650,D-alpha-Aminobutyric acid,C02261,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0061050,D-alpha-Aminobutyric acid,C02261,C4H9NO2,103.063328537,M+H,+,104.070605,2
104.0707757,HMDB0167139,3-Methyloxirane-2-carbaldehyde,n/a,C4H6O2,86.036779433,M+NH4,+,104.070602,2
104.0707757,HMDB0167138,(2Z)-4-hydroxybut-2-enal,n/a,C4H6O2,86.036779433,M+NH4,+,104.070602,2
104.0707757,HMDB0000549,gamma-Butyrolactone,C01770,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0002523,Oxolan-3-one,n/a,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0003407,Diacetyl,C00741,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0031209,Ethenyl acetate,C19309,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0034439,Isocrotonic acid,n/a,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0033977,Methyl acrylate,C19443,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0174868,but-3-enoic acid,n/a,C4H6O2,86.036779433,M+NH4,+,104.070602,2
104.0707757,HMDB0010720,But-2-enoic acid,C01771,C4H6O2,86.036779436,M+NH4,+,104.070602,2
104.0707757,HMDB0240288,Tromethamine,C07182,C4H11NO3,121.073893223,M+H-H2O,+,104.071193,4
104.0707757,HMDB0161316,4-aminobutanoate,n/a,C4H8NO2,102.055503505,M+H,+,104.070056,7
105.0558139,HMDB0002994,Erythritol,C00503,C4H10O4,122.057908808,M+H-H2O,+,105.055209,6
105.0558139,HMDB0004136,D-Threitol,C16884,C4H10O4,122.057908808,M+H-H2O,+,105.055209,6
105.0558139,HMDB0094689,D-Threitol,C16884,C4H10O4,122.057908808,M+H-H2O,+,105.055209,6
105.0558139,HMDB0165469,"3,4-dihydroxy-2-butanone",n/a,C4H8O3,104.047344118,M+H,+,105.05462,11
105.0558139,HMDB0165470,"2-Butanone, 1,3-dihydroxy-",n/a,C4H8O3,104.047344118,M+H,+,105.05462,11
105.0558139,HMDB0062640,3-Hydroxyisobutyric acid,C01188,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0126088,3-Hydroxyisobutyric acid,C01188,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0000710,4-Hydroxybutyric acid,C01991,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0000442,(S)-3-Hydroxybutyric acid,C03197,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0000357,3-Hydroxybutyric acid,C01089,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0000336,(R)-3-Hydroxyisobutyric acid,n/a,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0000011,(R)-3-Hydroxybutyric acid,C01089,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0000023,(S)-3-Hydroxyisobutyric acid,C06001,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0000729,alpha-Hydroxyisobutyric acid,n/a,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0031212,Ethoxyacetic acid,n/a,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0059748,2-Methyl-3-hydroxypropanoate,n/a,C4H8O3,104.047344122,M+H,+,105.05462,11
105.0558139,HMDB0000008,(S)-2-hydroxybutyric acid,C05984,C4H8O3,104.047344118,M+H,+,105.05462,11
105.0558139,HMDB0015507,gamma-Hydroxybutyric acid,n/a,C4H7O3,103.03951909,M+H,+,105.054071,17
112.0505754,HMDB0000630,Cytosine,C00380,C4H5N3O,111.043261797,M+H,+,112.050538,0
112.0505754,HMDB0031335,2-Chloro-1-propanol,n/a,C3H7ClO,94.018542553,M+NH4,+,112.052366,16
112.050863,HMDB0000630,Cytosine,C00380,C4H5N3O,111.043261797,M+H,+,112.050538,3
112.050863,HMDB0031335,2-Chloro-1-propanol,n/a,C3H7ClO,94.018542553,M+NH4,+,112.052366,13
115.0751547,HMDB0163354,(4Z)-2-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0163353,3-(3-methyloxiran-2-yl)propanal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0163351,(4Z)-6-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0163350,(Z)-hex-4-enoic acid,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0163352,(4Z)-3-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0163702,"Pentanal, 3-methyl-4-oxo-",n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0179351,4-Hexenoic acid,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0179346,(2Z)-3-(3-methyloxiran-2-yl)prop-2-en-1-ol,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0179345,{3-[(1E)-prop-1-en-1-yl]oxiran-2-yl}methanol,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0179344,"cis-2,4-hexadien-1,6-diol",n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0179343,(4E)-2-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0179342,(4E)-3-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0179341,(4E)-6-hydroxyhex-4-enal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0169695,(Z)-3-methyl-2-pentenoic acid,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0169664,(E)-3-Methyl-2-pentenoic acid,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0165583,2-Methyl-3-ethyloxirane-2-carbaldehyde,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0165582,(2Z)-4-hydroxy-2-methylpent-2-enal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0165581,(2Z)-2-(hydroxymethyl)pent-2-enal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0165584,(2Z)-5-hydroxy-2-methylpent-2-enal,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0163703,(3Z)-5-hydroxy-3-methylpent-3-en-2-one,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0000453,delta-Hexanolactone,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0060476,epsilon-Caprolactone,C01880,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0032490,Prenyl formate,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0039581,Ethyl crotonate,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0031158,2-Methyl-4-pentenoic acid,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0031562,2-Methyl-3-pentenoic acid,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0031559,"4-Methyl-2,3-pentanedione",n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0031491,"2,3-Hexanedione",n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0031560,2-Methyl-2-pentenoic acid,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0031501,3-Hexenoic acid,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0029487,Allyl propionate,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0033568,5-Oxohexanal,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0040328,Methyl 4-pentenoate,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0031492,"3,4-Hexanedione",n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0031561,4-Methyl-2-pentenoic acid,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0010719,Isohydrosorbic acid,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0003843,Gamma-Caprolactone,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0240384,4-Hydroxyhexanal,n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0061929,"Dihydro-4,4-dimethyl-2(3H)-furanone",n/a,C6H10O2,114.068079564,M+H,+,115.075356,2
115.0751547,HMDB0061965,"1-methyl-2,3-dioxabicyclo[2.2.1]heptane",n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0062135,methyl (2E)-2-methylbut-2-enoate,n/a,C6H10O2,114.068079562,M+H,+,115.075356,2
115.0751547,HMDB0161115,4-hydroxy-4-methylpentanoic acid,n/a,C6H12O3,132.078644246,M+H-H2O,+,115.075944,7
115.0751547,HMDB0161116,5-hydroxy-4-methylpentanoic acid,n/a,C6H12O3,132.078644246,M+H-H2O,+,115.075944,7
115.0751547,HMDB0163679,"5,6-dihydroxyhexan-2-one",n/a,C6H12O3,132.078644246,M+H-H2O,+,115.075944,7
115.0751547,HMDB0061652,(S)-3-hydroxyhexanoic acid,n/a,C6H12O3,132.078644246,M+H-H2O,+,115.075944,7
115.0751547,HMDB0171222,4-hydroxy-3-methylbutyl formate,n/a,C6H12O3,132.078644246,M+H-H2O,+,115.075944,7
115.0751547,HMDB0165042,3-hydroxymethyl-valeric acid,n/a,C6H12O3,132.078644246,M+H-H2O,+,115.075944,7
115.0751547,HMDB0165043,5-hydroxy-3-methylpentanoic acid,n/a,C6H12O3,132.078644246,M+H-H2O,+,115.075944,7
