query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
76.07656752,HMDB0000925,Trimethylamine N-oxide,C01104,C3H9NO,75.068413915,M+H,+,76.07569,12
76.07656752,HMDB0142449,N-monomethylethanolamine,n/a,C3H9NO,75.068413914,M+H,+,76.07569,12
76.07656752,HMDB0140038,3-aminopropan-1-ol,n/a,C3H9NO,75.068413915,M+H,+,76.07569,12
76.07656752,HMDB0012136,1-Amino-propan-2-ol,C05771,C3H9NO,75.068413915,M+H,+,76.07569,12
76.07656752,HMDB0062143,oxetane,n/a,C3H6O,58.041864813,M+NH4,+,76.075688,12
76.07656752,HMDB0031558,Methyloxirane,C15508,C3H6O,58.041864814,M+NH4,+,76.075688,12
76.07656752,HMDB0031652,Allyl alcohol,C02001,C3H6O,58.041864814,M+NH4,+,76.075688,12
76.07656752,HMDB0003366,Propanal,C00479,C3H6O,58.041864814,M+NH4,+,76.075688,12
76.07656752,HMDB0001659,Acetone,C00207,C3H6O,58.041864814,M+NH4,+,76.075688,12
90.09118907,HMDB0000246,Tetrahydrofuran,n/a,C4H8O,72.057514878,M+NH4,+,90.091338,2
90.09118907,HMDB0171202,METHALLYL ALCOHOL,n/a,C4H8O,72.057514878,M+NH4,+,90.091338,2
90.09118907,HMDB0000474,Butanone,C02845,C4H8O,72.057514878,M+NH4,+,90.091338,2
90.09118907,HMDB0003543,Butanal,C01412,C4H8O,72.057514878,M+NH4,+,90.091338,2
90.09118907,HMDB0034431,"2,2-Dimethyloxirane",n/a,C4H8O,72.057514878,M+NH4,+,90.091338,2
90.09118907,HMDB0031324,3-Buten-1-ol,n/a,C4H8O,72.057514878,M+NH4,+,90.091338,2
90.09118907,HMDB0033858,2-Buten-1-ol,n/a,C4H8O,72.057514878,M+NH4,+,90.091338,2
90.09118907,HMDB0031243,2-Methylpropanal,C03219,C4H8O,72.057514878,M+NH4,+,90.091338,2
90.09118907,HMDB0171604,3-amino-2-methylpropan-1-ol,n/a,C4H11NO,89.084063978,M+H,+,90.09134,2
90.09118907,HMDB0171603,1-amino-2-methylpropan-2-ol,n/a,C4H11NO,89.084063978,M+H,+,90.09134,2
