"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0000123","Glycine","HMDB0000123","750","C00037","C(C(=O)O)N","1"
"HMDB0014691","Acetohydroxamic Acid","HMDB0014691","1990","C06808","CC(=O)NO","1"
"HMDB0031239","Ethyl nitrite","HMDB0031239","8026",NA,"CCON=O","1"
"HMDB0161401","NA","NA","NA","NA","NA","0"
"HMDB0000925","Trimethylamine N-oxide","HMDB0000925","1145","C01104","C[N+](C)(C)[O-]","1"
"HMDB0142449","NA","NA","NA","NA","NA","0"
"HMDB0140038","NA","NA","NA","NA","NA","0"
"HMDB0012136","1-Amino-propan-2-ol","HMDB0012136","4","C05771","CC(CN)O","1"
"HMDB0062143","NA","NA","NA","NA","NA","0"
"HMDB0031558","Methyloxirane","HMDB0031558","6378","C15508","CC1CO1","1"
"HMDB0031652","Allyl alcohol","HMDB0031652","7858","C02001","C=CCO","1"
"HMDB0003366","Propanal","HMDB0003366","527","C00479","CCC=O","1"
"HMDB0001659","Acetone","HMDB0001659","180","C00207","CC(=O)C","1"
"HMDB0144632","NA","NA","NA","NA","NA","0"
"HMDB0062140","NA","NA","NA","NA","NA","0"
"HMDB0034203","N-(2-Methylpropyl)acetamide","HMDB0034203","137071",NA,"CC(C)CNC(=O)C","1"
"HMDB0031651","N-(3-Methylbutyl)acetamide","HMDB0031651","98643",NA,"CC(C)CCNC(=O)C","1"
"HMDB0062041","NA","NA","NA","NA","NA","0"
"HMDB0012296","Trimethylaminoacetone","HMDB0012296","151806",NA,"CC(=O)C[N+](C)(C)C","1"
"HMDB0031404","Cyclohexylamine","HMDB0031404","7965","C00571","C1CCC(CC1)N","1"
"HMDB0032416","2-Methylpiperidine","HMDB0032416","7974",NA,"CC1CCCCN1","1"
"HMDB0031544","3-Methylcyclopentene","HMDB0031544","14263",NA,"CC1CCC=C1","1"
"HMDB0062716","NA","NA","NA","NA","NA","0"
"HMDB0033971","2-Diethylaminoethanol","HMDB0033971","7497",NA,"CCN(CC)CCO","1"
"HMDB0002994","Erythritol","HMDB0002994","222285","C00503","C([C@H]([C@H](CO)O)O)O","1"
"HMDB0004136","D-Threitol","HMDB0004136","222285","C16884","C([C@H]([C@@H](CO)O)O)O","1"
"HMDB0094689","NA","NA","NA","NA","NA","0"
"HMDB0165469","NA","NA","NA","NA","NA","0"
"HMDB0165470","NA","NA","NA","NA","NA","0"
"HMDB0062640","NA","NA","NA","NA","NA","0"
"HMDB0126088","NA","NA","NA","NA","NA","0"
"HMDB0000710","4-Hydroxybutyric acid","HMDB0000710","10413","C01991","C(CC(=O)O)CO","1"
"HMDB0000442","(S)-3-Hydroxybutyric acid","HMDB0000442","94318","C03197","C[C@@H](CC(=O)O)O","1"
"HMDB0000357","3-Hydroxybutyric acid","HMDB0000357","441","C01089","CC(CC(=O)O)O","1"
"HMDB0000336","(R)-3-Hydroxyisobutyric acid","HMDB0000336","11217234",NA,"C[C@H](CO)C(=O)O","1"
"HMDB0000011","(R)-3-Hydroxybutyric acid","HMDB0000011","92135","C01089","C[C@H](CC(=O)O)O","1"
"HMDB0000023","(S)-3-Hydroxyisobutyric acid","HMDB0000023","87","C06001","C[C@@H](CO)C(=O)O","1"
"HMDB0000729","Alpha-Hydroxyisobutyric acid","HMDB0000729","11671",NA,"CC(C)(C(=O)O)O","1"
"HMDB0031212","Ethoxyacetic acid","HMDB0031212","12301",NA,"CCOCC(=O)O","1"
"HMDB0059748","NA","NA","NA","NA","NA","0"
"HMDB0000008","2-Hydroxybutyric acid","HMDB0000008","11266","C05984","CCC(C(=O)O)O","1"
"HMDB0015507","Gamma Hydroxybutyric Acid","HMDB0015507","3037032","C00989","C(CC(=O)[O-])CO","1"
"HMDB0000630","Cytosine","HMDB0000630","597","C00380","C1=C(NC(=O)N=C1)N","1"
"HMDB0031335","2-Chloro-1-propanol","HMDB0031335","6566",NA,"CC(CO)Cl","1"
"HMDB0061966","NA","NA","NA","NA","NA","0"
"HMDB0062141","NA","NA","NA","NA","NA","0"
"HMDB0013716","Norvaline","HMDB0013716","439575","C01799","CCC[C@H](C(=O)O)N","1"
"HMDB0003355","5-Aminopentanoic acid","HMDB0003355","138","C00431","C(CCN)CC(=O)O","1"
"HMDB0001382","Vaporole","HMDB0001382","8053","C07457","CC(C)CCON=O","1"
"HMDB0002141","N-Methyl-a-aminoisobutyric acid","HMDB0002141","75725",NA,"CC(C)(C(=O)[O-])[NH2+]C","1"
"HMDB0015550","Amyl Nitrite","HMDB0015550","10026","C07457","CCCCCON=O","1"
"HMDB0000883","L-Valine","HMDB0000883","6287","C00183","CC(C)[C@@H](C(=O)O)N","1"
"HMDB0029599","Glutaral","HMDB0029599","3485","C12518","C(CC=O)CC=O","1"
"HMDB0000509","Senecioic acid","HMDB0000509","10931",NA,"CC(=CC(=O)O)C","1"
"HMDB0001470","Tiglic acid","HMDB0001470","125468","C08279","C/C=C(\C)/C(=O)O","1"
"HMDB0001862","2-Ethylacrylic acid","HMDB0001862","19166",NA,"CCC(=C)C(=O)O","1"
"HMDB0002167","3-Methylbutyrolactone","HMDB0002167","98451",NA,"CC1CC(=O)OC1","1"
"HMDB0031648","2,4-Pentanedione","HMDB0031648","31261","C15499","CC(=O)CC(C)=O","1"
"HMDB0033840","Dihydro-5-methyl-2(3H)-furanone","HMDB0033840","7921",NA,"CC1CCC(=O)O1","1"
"HMDB0031178","Dihydro-2-methyl-3(2H)-furanone","HMDB0031178","18522",NA,"CC1C(=O)CCO1","1"
"HMDB0031602","4-Pentenoic acid","HMDB0031602","61138",NA,"C=CCCC(=O)O","1"
"HMDB0031598","2,3-Pentanedione","HMDB0031598","11747",NA,"CCC(=O)C(=O)C","1"
"HMDB0033978","Ethyl acrylate","HMDB0033978","8821","C19238","CCOC(=O)C=C","1"
"HMDB0032385","Methyl methacrylate","HMDB0032385","6658","C19504","CC(=C)C(=O)OC","1"
"HMDB0029608","Angelic acid","HMDB0029608","6656","C08279","C/C=C(/C)\C(=O)O","1"
"HMDB0032351","Isopropenyl acetate","HMDB0032351","7916",NA,"CC(=C)OC(=O)C","1"
"HMDB0035143","Dihydro-3-methyl-2(3H)-furanone","HMDB0035143","98323",NA,"CC1CCOC1=O","1"
"HMDB0032459","2-Pentenoic acid","HMDB0032459","638122",NA,"CC/C=C/C(=O)O","1"
"HMDB0180166","NA","NA","NA","NA","NA","0"
"HMDB0170858","NA","NA","NA","NA","NA","0"
"HMDB0132474","NA","NA","NA","NA","NA","0"
"HMDB0129418","NA","NA","NA","NA","NA","0"
"HMDB0130837","NA","NA","NA","NA","NA","0"
"HMDB0149276","NA","NA","NA","NA","NA","0"
"HMDB0163712","NA","NA","NA","NA","NA","0"
"HMDB0163713","NA","NA","NA","NA","NA","0"
"HMDB0163714","NA","NA","NA","NA","NA","0"
"HMDB0059606","NA","NA","NA","NA","NA","0"
"HMDB0000043","Betaine","HMDB0000043","247","C00719","C[N+](C)(C)CC(=O)[O-]","1"
"HMDB0039806","NA","NA","NA","NA","NA","0"
"HMDB0031431","Dipropyl sulfide","HMDB0031431","8118",NA,"CCCSCCC","1"
"HMDB0029579","Diisopropyl sulfide","HMDB0029579","12264",NA,"CC(C)SC(C)C","1"
"HMDB0011601","3-Methylcytosine","HMDB0011601","140523",NA,"CN1C(=CC=NC1=O)N","1"
"HMDB0004339","2-O-Methylcytosine","HMDB0004339","160679",NA,"COC1=NC=CC(=N1)N","1"
"HMDB0002894","5-Methylcytosine","HMDB0002894","65040","C02376","CC1=C(NC(=O)N=C1)N","1"
"HMDB0172056","NA","NA","NA","NA","NA","0"
"HMDB0172059","NA","NA","NA","NA","NA","0"
"HMDB0172058","NA","NA","NA","NA","NA","0"
"HMDB0172057","NA","NA","NA","NA","NA","0"
"HMDB0159225","NA","NA","NA","NA","NA","0"
"HMDB0159223","NA","NA","NA","NA","NA","0"
"HMDB0159222","NA","NA","NA","NA","NA","0"
"HMDB0159224","NA","NA","NA","NA","NA","0"
"HMDB0005785","Indole-3-carbinol","HMDB0005785","3712",NA,"C1=CC=C2C(=C1)C(=CN2)CO","1"
"HMDB0030204","1-(2-Furanylmethyl)-1H-pyrrole","HMDB0030204","15037",NA,"C1=CN(C=C1)CC2=CC=CO2","1"
"HMDB0040009","NA","NA","NA","NA","NA","0"
"HMDB0040011","NA","NA","NA","NA","NA","0"
"HMDB0011664","3-Methylene-indolenine","HMDB0011664","170404",NA,"C=C1C=NC2=CC=CC=C12","1"
"HMDB0033731","Quinoline","HMDB0033731","7047","C06413","C1=CC=C2C(=C1)C=CC=N2","1"
"HMDB0034244","Isoquinoline","HMDB0034244","8405","C06323","C1=CC=C2C=NC=CC2=C1","1"
"HMDB0161116","NA","NA","NA","NA","NA","0"
"HMDB0161115","NA","NA","NA","NA","NA","0"
"HMDB0163679","NA","NA","NA","NA","NA","0"
"HMDB0061652","3-hydroxyhexanoic acid","HMDB0061652","11829482",NA,"CCC[C@H](O)CC(O)=O","1"
"HMDB0171222","NA","NA","NA","NA","NA","0"
"HMDB0165043","NA","NA","NA","NA","NA","0"
"HMDB0165041","NA","NA","NA","NA","NA","0"
"HMDB0165042","NA","NA","NA","NA","NA","0"
"HMDB0163681","NA","NA","NA","NA","NA","0"
"HMDB0163682","NA","NA","NA","NA","NA","0"
"HMDB0163680","NA","NA","NA","NA","NA","0"
"HMDB0000525","5-Hydroxyhexanoic acid","HMDB0000525","170748",NA,"CC(CCCC(=O)O)O","1"
"HMDB0000624","D-Leucic acid","HMDB0000624","439960","C03264","CC(C)C[C@H](C(=O)O)O","1"
"HMDB0040409","NA","NA","NA","NA","NA","0"
"HMDB0000665","Leucinic acid","HMDB0000665","92779",NA,"CC(C)CC(C(=O)O)O","1"
"HMDB0000746","Hydroxyisocaproic acid","HMDB0000746","83697",NA,"CC(C)C[C@@H](C(=O)O)O","1"
"HMDB0001624","2-Hydroxycaproic acid","HMDB0001624","99824",NA,"CCCCC(C(=O)O)O","1"
"HMDB0032158","(+/-)-1-Acetoxy-1-ethoxyethane","HMDB0032158","97895",NA,"CCOC(C)OC(=O)C","1"
"HMDB0032456","Paraldehyde","HMDB0032456","31264","C07834","CC1OC(OC(O1)C)C","1"
"HMDB0001975","2-Ethyl-2-Hydroxybutyric acid","HMDB0001975","77199",NA,"CCC(CC)(C(=O)O)O","1"
"HMDB0033851","4,4-Dimethoxy-2-butanone","HMDB0033851","228548",NA,"CC(=O)CC(OC)OC","1"
"HMDB0000409","(5R)-5-Hydroxyhexanoic acid","HMDB0000409","7131043",NA,"C[C@H](CCCC(=O)O)O","1"
"HMDB0000317","2-Hydroxy-3-methylpentanoic acid","HMDB0000317","10796774",NA,"CC[C@@H](C)[C@H](C(=O)O)O","1"
"HMDB0012843","6-Hydroxyhexanoic acid","HMDB0012843","14490","C06103","C(CCC(=O)O)CCO","1"
"HMDB0059770","NA","NA","NA","NA","NA","0"
"HMDB0041844","NA","NA","NA","NA","NA","0"
"HMDB0029166","2-Methyl-3-hydroxyvaleric acid","HMDB0029166","152968",NA,"CCC(C(C)C(=O)O)O","1"
"HMDB0165040","NA","NA","NA","NA","NA","0"
"HMDB0010718","(R)-3-Hydroxyhexanoic acid","HMDB0010718","10197713",NA,"CCC[C@H](CC(=O)O)O","1"
"HMDB0062045","NA","NA","NA","NA","NA","0"
"HMDB0062118","NA","NA","NA","NA","NA","0"
"HMDB0128943","NA","NA","NA","NA","NA","0"
"HMDB0132477","NA","NA","NA","NA","NA","0"
"HMDB0129097","NA","NA","NA","NA","NA","0"
"HMDB0168839","NA","NA","NA","NA","NA","0"
"HMDB0128916","NA","NA","NA","NA","NA","0"
"HMDB0012233","Glutarate semialdehyde","HMDB0012233","439963","C03273","C(CC=O)CC(=O)O","1"
"HMDB0029172","3-keto-2-Methylbutyrate","HMDB0029172","150996",NA,"CC(C(=O)C)C(=O)[O-]","1"
"HMDB0001865","2-Oxovaleric acid","HMDB0001865","74563","C06255","CCCC(=O)C(=O)O","1"
"HMDB0000310","Methylacetoacetic acid","HMDB0000310","7757",NA,"CC(=O)CC(=O)OC","1"
"HMDB0031643","Ethyl pyruvate","HMDB0031643","12041",NA,"CCOC(=O)C(O)=C","1"
"HMDB0000019","Alpha-ketoisovaleric acid","HMDB0000019","49","C00141","CC(C)C(=O)C(=O)O","1"
"HMDB0003771","2-Methylacetoacetic acid","HMDB0003771","150996",NA,"CC(C(=O)C)C(=O)O","1"
"HMDB0000720","Levulinic acid","HMDB0000720","11579",NA,"CC(=O)CCC(=O)O","1"
"HMDB0034466","Acetoxyacetone","HMDB0034466","11593",NA,"CC(=O)COC(=O)C","1"
"HMDB0128917","NA","NA","NA","NA","NA","0"
"HMDB0129096","NA","NA","NA","NA","NA","0"
"HMDB0129098","NA","NA","NA","NA","NA","0"
"HMDB0168838","NA","NA","NA","NA","NA","0"
"HMDB0177210","NA","NA","NA","NA","NA","0"
"HMDB0169666","NA","NA","NA","NA","NA","0"
"HMDB0177209","NA","NA","NA","NA","NA","0"
"HMDB0171727","NA","NA","NA","NA","NA","0"
"HMDB0032356","N-Lactoyl ethanolamine","HMDB0032356","95457",NA,"CC(C(=O)NCCO)O","1"
"HMDB0039499","NA","NA","NA","NA","NA","0"
"HMDB0031658","L-2-Amino-5-hydroxypentanoic acid","HMDB0031658","95562",NA,"C(CC(C(=O)O)N)CO","1"
"HMDB0039790","NA","NA","NA","NA","NA","0"
"HMDB0038974","NA","NA","NA","NA","NA","0"
"HMDB0039789","NA","NA","NA","NA","NA","0"
"HMDB0000786","Oxypurinol","HMDB0000786","4644","C07599","C1=C2C(=NC(=O)NC2=O)NN1","1"
