"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0000973","Hydrogen phosphate","HMDB0000973","57424078","C00009","[H+].[O-]P(=O)([O-])[O-]","1"
"HMDB0001429","Phosphate","HMDB0001429","57424078","C00009","[O-]P(=O)([O-])[O-]","1"
"HMDB0002105","Dihydrogen phosphate","HMDB0002105","57424078","C00009","OP(=O)(O)[O-]","1"
"HMDB0002142","Phosphoric acid","HMDB0002142","57424078","C00009","OP(=O)(O)O","1"
"HMDB0041609","4-Methylbenzyl alcohol","HMDB0041609","11505","C06757","CC1=CC=C(CO)C=C1","1"
"HMDB0059873","3-Ethylphenol","HMDB0059873","12101","C14386","CCC1=CC(O)=CC=C1","1"
"HMDB0062024","NA","NA","NA","NA","NA","0"
"HMDB0033944","2-Phenylethanol","HMDB0033944","6054","C05853","C1=CC=C(C=C1)CCO","1"
"HMDB0032151","3,4-Dimethylphenol","HMDB0032151","7249",NA,"CC1=C(C=C(C=C1)O)C","1"
"HMDB0029306","4-Ethylphenol","HMDB0029306","31242","C13637","CCC1=CC=C(C=C1)O","1"
"HMDB0032148","2,3-Dimethylphenol","HMDB0032148","10687",NA,"CC1=C(C(=CC=C1)O)C","1"
"HMDB0032619","1-Phenylethanol","HMDB0032619","7409","C07112","CC(C1=CC=CC=C1)O","1"
"HMDB0032076","1-Methoxy-4-methylbenzene","HMDB0032076","7731",NA,"CC1=CC=C(C=C1)OC","1"
"HMDB0032074","1-Methoxy-2-methylbenzene","HMDB0032074","33637",NA,"CC1=CC=CC=C1OC","1"
"HMDB0032150","2,6-Dimethylphenol","HMDB0032150","11335",NA,"CC1=C(C(=CC=C1)C)O","1"
"HMDB0030540","2,5-Dimethylphenol","HMDB0030540","7267",NA,"CC1=CC(=C(C=C1)C)O","1"
"HMDB0061975","NA","NA","NA","NA","NA","0"
"HMDB0034240","Styrene","HMDB0034240","7501","C19506","C=CC1=CC=CC=C1","1"
"HMDB0031859","Norfuraneol","HMDB0031859","4564493",NA,"CC1=C(C(=O)CO1)O","1"
"HMDB0060461","cis-Acetylacrylate","HMDB0060461","5281015","C07091","[H]\C(=C(/[H])C(O)=O)C(C)=O","1"
"HMDB0029884","2-C-Methyl-1,4-erythrono-D-lactone","HMDB0029884","11469098",NA,"CC1(C(COC1=O)O)O","1"
"HMDB0154759","NA","NA","NA","NA","NA","0"
"HMDB0145654","NA","NA","NA","NA","NA","0"
"HMDB0154760","NA","NA","NA","NA","NA","0"
"HMDB0006855","(S)-2-Acetolactate","HMDB0006855","440878","C06010","CC(=O)[C@@](C)(C(=O)O)O","1"
"HMDB0006833","2-Acetolactate","HMDB0006833","22","C00900","CC(=O)C(C)(C(=O)O)O","1"
"HMDB0002001","Dimethylmalonic acid","HMDB0002001","11686",NA,"CC(C)(C(=O)O)C(=O)O","1"
"HMDB0000622","Ethylmalonic acid","HMDB0000622","11756",NA,"CCC(C(=O)O)C(=O)O","1"
"HMDB0000576","Monoethyl malonic acid","HMDB0000576","70615",NA,"CCOC(=O)CC(=O)O","1"
"HMDB0000661","Glutaric acid","HMDB0000661","743","C00489","C(CC(=O)O)CC(=O)O","1"
"HMDB0001844","Methylsuccinic acid","HMDB0001844","10349","C08645","CC(CC(=O)O)C(=O)O","1"
"HMDB0033958","2-Deoxy-L-ribono-1,4-lactone","HMDB0033958","4635870",NA,"C1C(C(OC1=O)CO)O","1"
"HMDB0040531","NA","NA","NA","NA","NA","0"
"HMDB0132474","NA","NA","NA","NA","NA","0"
"HMDB0170858","NA","NA","NA","NA","NA","0"
"HMDB0149276","NA","NA","NA","NA","NA","0"
"HMDB0130837","NA","NA","NA","NA","NA","0"
"HMDB0163712","NA","NA","NA","NA","NA","0"
"HMDB0163713","NA","NA","NA","NA","NA","0"
"HMDB0163714","NA","NA","NA","NA","NA","0"
"HMDB0129418","NA","NA","NA","NA","NA","0"
"HMDB0180166","NA","NA","NA","NA","NA","0"
"HMDB0032385","Methyl methacrylate","HMDB0032385","6658","C19504","CC(=C)C(=O)OC","1"
"HMDB0001470","Tiglic acid","HMDB0001470","125468","C08279","C/C=C(\C)/C(=O)O","1"
"HMDB0000509","Senecioic acid","HMDB0000509","10931",NA,"CC(=CC(=O)O)C","1"
"HMDB0033978","Ethyl acrylate","HMDB0033978","8821","C19238","CCOC(=O)C=C","1"
"HMDB0029599","Glutaral","HMDB0029599","3485","C12518","C(CC=O)CC=O","1"
"HMDB0001862","2-Ethylacrylic acid","HMDB0001862","19166",NA,"CCC(=C)C(=O)O","1"
"HMDB0002167","3-Methylbutyrolactone","HMDB0002167","98451",NA,"CC1CC(=O)OC1","1"
"HMDB0029608","Angelic acid","HMDB0029608","6656","C08279","C/C=C(/C)\C(=O)O","1"
"HMDB0031602","4-Pentenoic acid","HMDB0031602","61138",NA,"C=CCCC(=O)O","1"
"HMDB0035143","Dihydro-3-methyl-2(3H)-furanone","HMDB0035143","98323",NA,"CC1CCOC1=O","1"
"HMDB0031178","Dihydro-2-methyl-3(2H)-furanone","HMDB0031178","18522",NA,"CC1C(=O)CCO1","1"
"HMDB0033840","Dihydro-5-methyl-2(3H)-furanone","HMDB0033840","7921",NA,"CC1CCC(=O)O1","1"
"HMDB0032351","Isopropenyl acetate","HMDB0032351","7916",NA,"CC(=C)OC(=O)C","1"
"HMDB0032459","2-Pentenoic acid","HMDB0032459","638122",NA,"CC/C=C/C(=O)O","1"
"HMDB0031648","2,4-Pentanedione","HMDB0031648","31261","C15499","CC(=O)CC(C)=O","1"
"HMDB0031598","2,3-Pentanedione","HMDB0031598","11747",NA,"CCC(=O)C(=O)C","1"
"HMDB0001382","Vaporole","HMDB0001382","8053","C07457","CC(C)CCON=O","1"
"HMDB0013716","Norvaline","HMDB0013716","439575","C01799","CCC[C@H](C(=O)O)N","1"
"HMDB0000883","L-Valine","HMDB0000883","6287","C00183","CC(C)[C@@H](C(=O)O)N","1"
"HMDB0003355","5-Aminopentanoic acid","HMDB0003355","138","C00431","C(CCN)CC(=O)O","1"
"HMDB0002141","N-Methyl-a-aminoisobutyric acid","HMDB0002141","75725",NA,"CC(C)(C(=O)[O-])[NH2+]C","1"
"HMDB0061966","NA","NA","NA","NA","NA","0"
"HMDB0062141","NA","NA","NA","NA","NA","0"
"HMDB0015550","Amyl Nitrite","HMDB0015550","10026","C07457","CCCCCON=O","1"
"HMDB0059606","NA","NA","NA","NA","NA","0"
"HMDB0000043","Betaine","HMDB0000043","247","C00719","C[N+](C)(C)CC(=O)[O-]","1"
"HMDB0041801","NA","NA","NA","NA","NA","0"
"HMDB0041799","2,4-Toluenediamine","HMDB0041799","7261","C14401","CC1=C(N)C=C(N)C=C1","1"
"HMDB0041254","NA","NA","NA","NA","NA","0"
"HMDB0031844","Trimethylpyrazine","HMDB0031844","26808",NA,"CC1=CN=C(C(=N1)C)C","1"
"HMDB0041571","NA","NA","NA","NA","NA","0"
"HMDB0041568","NA","NA","NA","NA","NA","0"
"HMDB0041569","NA","NA","NA","NA","NA","0"
"HMDB0041570","NA","NA","NA","NA","NA","0"
"HMDB0061093","NA","NA","NA","NA","NA","0"
"HMDB0000267","Pyroglutamic acid","HMDB0000267","7405","C01879","C1CC(=O)N[C@@H]1C(=O)O","1"
"HMDB0000805","Pyrrolidonecarboxylic acid","HMDB0000805","499","C02237","C1CC(=O)NC1C(=O)O","1"
"HMDB0060262","NA","NA","NA","NA","NA","0"
"HMDB0001369","Pyrroline hydroxycarboxylic acid","HMDB0001369","1059","C04281","C1C(C=NC1C(=O)O)O","1"
"HMDB0001843","N-Acryloylglycine","HMDB0001843","100321",NA,"C=CC(=O)NCC(=O)O","1"
"HMDB0002234","1-Pyrroline-4-hydroxy-2-carboxylate","HMDB0002234","440282","C04282","C1C(CN=C1C(=O)O)O","1"
"HMDB0062585","NA","NA","NA","NA","NA","0"
"HMDB0000617","2-Furoic acid","HMDB0000617","6919","C01546","C1=COC(=C1)C(=O)O","1"
"HMDB0032994","3-Hydroxy-2H-pyran-2-one","HMDB0032994","68130",NA,"C1=COC(=O)C(=C1)O","1"
"HMDB0039437","NA","NA","NA","NA","NA","0"
"HMDB0000444","3-Furoic acid","HMDB0000444","10268",NA,"C1=COC=C1C(=O)O","1"
"HMDB0156263","NA","NA","NA","NA","NA","0"
"HMDB0062183","NA","NA","NA","NA","NA","0"
"HMDB0006556","L-4-Hydroxyglutamate semialdehyde","HMDB0006556","440851","C05938","C([C@H](C=O)O)[C@@H](C(=O)O)N","1"
"HMDB0000148","L-Glutamic acid","HMDB0000148","33032","C00025","C(CC(=O)O)[C@@H](C(=O)O)N","1"
"HMDB0003339","D-Glutamic acid","HMDB0003339","23327","C00217","C(CC(=O)O)[C@H](C(=O)O)N","1"
"HMDB0003011","O-Acetylserine","HMDB0003011","99478","C00979","CC(=O)OC[C@@H](C(=O)O)N","1"
"HMDB0002393","N-Methyl-D-aspartic acid","HMDB0002393","22880","C12269","CN[C@H](CC(=O)O)C(=O)O","1"
"HMDB0060475","DL-Glutamate","HMDB0060475","611","C00302","NC(CCC(O)=O)C(O)=O","1"
"HMDB0033550","3-(Carboxymethylamino)propanoic acid","HMDB0033550","281622",NA,"C(CNCC(=O)O)C(=O)O","1"
"HMDB0002931","N-Acetylserine","HMDB0002931","65249",NA,"CC(=O)N[C@@H](CO)C(=O)O","1"
"HMDB0015671","Ammonium lactate","HMDB0015671","62358",NA,"CC(C(=O)[O-])O.[NH4+]","1"
"HMDB0179342","NA","NA","NA","NA","NA","0"
"HMDB0179343","NA","NA","NA","NA","NA","0"
"HMDB0179341","NA","NA","NA","NA","NA","0"
"HMDB0179344","NA","NA","NA","NA","NA","0"
"HMDB0179345","NA","NA","NA","NA","NA","0"
"HMDB0179346","NA","NA","NA","NA","NA","0"
"HMDB0179351","NA","NA","NA","NA","NA","0"
"HMDB0169695","NA","NA","NA","NA","NA","0"
"HMDB0169664","NA","NA","NA","NA","NA","0"
"HMDB0165582","NA","NA","NA","NA","NA","0"
"HMDB0163350","NA","NA","NA","NA","NA","0"
"HMDB0163351","NA","NA","NA","NA","NA","0"
"HMDB0163354","NA","NA","NA","NA","NA","0"
"HMDB0163352","NA","NA","NA","NA","NA","0"
"HMDB0163353","NA","NA","NA","NA","NA","0"
"HMDB0163703","NA","NA","NA","NA","NA","0"
"HMDB0163702","NA","NA","NA","NA","NA","0"
"HMDB0165581","NA","NA","NA","NA","NA","0"
"HMDB0165584","NA","NA","NA","NA","NA","0"
"HMDB0010719","trans-Hex-2-enoic acid","HMDB0010719","5282707",NA,"CCC/C=C/C(=O)O","1"
"HMDB0032490","Prenyl formate","HMDB0032490","110373",NA,"CC(=CCOC=O)C","1"
"HMDB0031561","4-Methyl-2-pentenoic acid","HMDB0031561","12216200",NA,"CC(C)/C=C\C(=O)O","1"
"HMDB0031492","3,4-Hexanedione","HMDB0031492","62539",NA,"CCC(=O)C(=O)CC","1"
"HMDB0040328","NA","NA","NA","NA","NA","0"
"HMDB0029487","Allyl propionate","HMDB0029487","61319",NA,"CCC(=O)OCC=C","1"
"HMDB0031501","3-Hexenoic acid","HMDB0031501","5355152",NA,"CC/C=C\CC(=O)O","1"
"HMDB0060476","epsilon-Caprolactone","HMDB0060476","10401","C01880","O=C1CCCCCO1","1"
"HMDB0031560","2-Methyl-2-pentenoic acid","HMDB0031560","6436344",NA,"CC/C=C(/C)\C(=O)O","1"
"HMDB0031491","2,3-Hexanedione","HMDB0031491","19707",NA,"CCCC(=O)C(=O)C","1"
"HMDB0031559","4-Methyl-2,3-pentanedione","HMDB0031559","24115",NA,"CC(C)C(=O)C(=O)C","1"
"HMDB0031562","2-Methyl-3-pentenoic acid","HMDB0031562","71587183",NA,"C\C=C/C(C)C(O)=O","1"
"HMDB0031158","2-Methyl-4-pentenoic acid","HMDB0031158","549519",NA,"CC(CC=C)C(=O)O","1"
"HMDB0039581","NA","NA","NA","NA","NA","0"
"HMDB0003843","Gamma-Caprolactone","HMDB0003843","12756",NA,"CCC1CCC(=O)O1","1"
"HMDB0165583","NA","NA","NA","NA","NA","0"
"HMDB0061929","NA","NA","NA","NA","NA","0"
"HMDB0061965","NA","NA","NA","NA","NA","0"
"HMDB0240384","NA","NA","NA","NA","NA","0"
"HMDB0062135","NA","NA","NA","NA","NA","0"
"HMDB0033568","5-Oxohexanal","HMDB0033568","10953466",NA,"CC(=O)CCCC=O","1"
"HMDB0000453","Delta-Hexanolactone","HMDB0000453","13204",NA,"CC1CCCC(=O)O1","1"
"HMDB0036382","NA","NA","NA","NA","NA","0"
"HMDB0003640","Beta-Leucine","HMDB0003640","439734","C02486","CC(C)[C@H](CC(=O)O)N","1"
"HMDB0013773","D-Leucine","HMDB0013773","117670482","C01570","C1=CC=C(C=C1)NC(=O)CC[C@@H](C(=O)ON)N=NN","1"
"HMDB0000172","L-Isoleucine","HMDB0000172","6306","C00407","CC[C@H](C)[C@@H](C(=O)O)N","1"
"HMDB0033923","(±)-erythro-Isoleucine","HMDB0033923","6306","C16434","CCC(C)C(C(=O)O)N","1"
"HMDB0000687","L-Leucine","HMDB0000687","6106","C00123","CC(C)C[C@@H](C(=O)O)N","1"
