"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0000925","Trimethylamine N-oxide","HMDB0000925","1145","C01104","C[N+](C)(C)[O-]","1"
"HMDB0142449","NA","NA","NA","NA","NA","0"
"HMDB0140038","NA","NA","NA","NA","NA","0"
"HMDB0012136","1-Amino-propan-2-ol","HMDB0012136","4","C05771","CC(CN)O","1"
"HMDB0062143","NA","NA","NA","NA","NA","0"
"HMDB0031558","Methyloxirane","HMDB0031558","6378","C15508","CC1CO1","1"
"HMDB0031652","Allyl alcohol","HMDB0031652","7858","C02001","C=CCO","1"
"HMDB0003366","Propanal","HMDB0003366","527","C00479","CCC=O","1"
"HMDB0001659","Acetone","HMDB0001659","180","C00207","CC(=O)C","1"
"HMDB0000246","Tetrahydrofuran","HMDB0000246","8028",NA,"C1CCOC1","1"
"HMDB0171202","NA","NA","NA","NA","NA","0"
"HMDB0000474","Butanone","HMDB0000474","6569","C02845","CCC(=O)C","1"
"HMDB0003543","Butanal","HMDB0003543","261","C01412","CCCC=O","1"
"HMDB0034431","2,2-Dimethyloxirane","HMDB0034431","11208",NA,"CC1(CO1)C","1"
"HMDB0031324","3-Buten-1-ol","HMDB0031324","69389",NA,"C=CCCO","1"
"HMDB0033858","2-Buten-1-ol","HMDB0033858","643789",NA,"C/C=C\CO","1"
"HMDB0031243","2-Methylpropanal","HMDB0031243","6561","C03219","CC(C)C=O","1"
"HMDB0171604","NA","NA","NA","NA","NA","0"
"HMDB0171603","NA","NA","NA","NA","NA","0"
"HMDB0032231","Dimethylethanolamine","HMDB0032231","7902","C04308","CN(C)CCO","1"
"HMDB0000973","Hydrogen phosphate","HMDB0000973","57424078","C00009","[H+].[O-]P(=O)([O-])[O-]","1"
"HMDB0001429","Phosphate","HMDB0001429","57424078","C00009","[O-]P(=O)([O-])[O-]","1"
"HMDB0002105","Dihydrogen phosphate","HMDB0002105","57424078","C00009","OP(=O)(O)[O-]","1"
"HMDB0002142","Phosphoric acid","HMDB0002142","57424078","C00009","OP(=O)(O)O","1"
"HMDB0000630","Cytosine","HMDB0000630","597","C00380","C1=C(NC(=O)N=C1)N","1"
"HMDB0031335","2-Chloro-1-propanol","HMDB0031335","6566",NA,"CC(CO)Cl","1"
"HMDB0182885","NA","NA","NA","NA","NA","0"
"HMDB0039786","NA","NA","NA","NA","NA","0"
"HMDB0173815","NA","NA","NA","NA","NA","0"
"HMDB0173816","NA","NA","NA","NA","NA","0"
"HMDB0000167","L-Threonine","HMDB0000167","6288","C00188","C[C@H]([C@@H](C(=O)O)N)O","1"
"HMDB0061148","NA","NA","NA","NA","NA","0"
"HMDB0162440","NA","NA","NA","NA","NA","0"
"HMDB0155268","NA","NA","NA","NA","NA","0"
"HMDB0240310","NA","NA","NA","NA","NA","0"
"HMDB0000719","L-Homoserine","HMDB0000719","12647","C00263","C(CO)[C@@H](C(=O)O)N","1"
"HMDB0159152","NA","NA","NA","NA","NA","0"
"HMDB0061877","NA","NA","NA","NA","NA","0"
