"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0180322","NA","NA","NA","NA","NA","0"
"HMDB0180323","NA","NA","NA","NA","NA","0"
"HMDB0029165","1,3-Diacetylpropane","HMDB0029165","100532",NA,"CC(=O)CCCC(=O)C","1"
"HMDB0031351","Cyclohexyl formate","HMDB0031351","20358",NA,"C1CCC(CC1)OC=O","1"
"HMDB0032460","4-Pentenyl acetate","HMDB0032460","74096",NA,"CC(=O)OCCCC=C","1"
"HMDB0032391","3-Methyl-3-butenyl acetate","HMDB0032391","78879",NA,"CC(=C)CCOC(=O)C","1"
"HMDB0030330","1-Methoxy-3-methylene-2-pentanone","HMDB0030330","13932051",NA,"CCC(=C)C(=O)COC","1"
"HMDB0059876","NA","NA","NA","NA","NA","0"
"HMDB0040591","NA","NA","NA","NA","NA","0"
"HMDB0145113","NA","NA","NA","NA","NA","0"
"HMDB0145114","NA","NA","NA","NA","NA","0"
"HMDB0145115","NA","NA","NA","NA","NA","0"
"HMDB0145125","NA","NA","NA","NA","NA","0"
"HMDB0145116","NA","NA","NA","NA","NA","0"
"HMDB0094649","2-Amino-heptanoic acid","HMDB0094649","5312965",NA,"CCCCC[C@H](N)C(O)=O","1"
"HMDB0001161","4-Trimethylammoniobutanoic acid","HMDB0001161","134","C01181","C[N+](C)(C)CCCC(=O)O","1"
"HMDB0006831","3-Dehydroxycarnitine","HMDB0006831","725","C05543	","C[N+](C)(C)CCCC(=O)[O-]","1"
"HMDB0000895","Acetylcholine","HMDB0000895","6060","C01996","CC(=O)OCC[N+](C)(C)C","1"
"HMDB0013811","1-Nitroheptane","HMDB0013811",NA,NA,"CCCCCCC[N+](O)=O","1"
"HMDB0167848","NA","NA","NA","NA","NA","0"
"HMDB0167849","NA","NA","NA","NA","NA","0"
"HMDB0167850","NA","NA","NA","NA","NA","0"
"HMDB0032748","R-1-Propenyl 1-propanesulfinothioate","HMDB0032748","14412548",NA,"CCCS(=O)S\C=C/C","1"
"HMDB0032741","S-2-Propenyl 1-propanesulfinothioate","HMDB0032741","20209224",NA,"CCCS(=O)SCC=C","1"
"HMDB0032749","R-Propyl 1-propenesulfinothioate","HMDB0032749","131751295",NA,"CCCSS(=O)\C=C/C","1"
"HMDB0039965","NA","NA","NA","NA","NA","0"
"HMDB0041390","NA","NA","NA","NA","NA","0"
"HMDB0041393","NA","NA","NA","NA","NA","0"
"HMDB0033966","Di-2-propenyl disulfide, 9CI","HMDB0033966","16590","C08369","C=CCSSCC=C","1"
"HMDB0164700","NA","NA","NA","NA","NA","0"
"HMDB0013701","3-Oxoglutaric acid","HMDB0013701","68328",NA,"C(C(=O)CC(=O)O)C(=O)O","1"
"HMDB0000208","Oxoglutaric acid","HMDB0000208","51","C00026","C(CC(=O)O)C(=O)C(=O)O","1"
"HMDB0160653","NA","NA","NA","NA","NA","0"
"HMDB0161317","NA","NA","NA","NA","NA","0"
"HMDB0161318","NA","NA","NA","NA","NA","0"
"HMDB0160654","NA","NA","NA","NA","NA","0"
"HMDB0041477","NA","NA","NA","NA","NA","0"
"HMDB0031660","Dibutyl sulfide","HMDB0031660","11002",NA,"CCCCSCCCC","1"
"HMDB0168717","NA","NA","NA","NA","NA","0"
"HMDB0168715","NA","NA","NA","NA","NA","0"
"HMDB0168716","NA","NA","NA","NA","NA","0"
"HMDB0168718","NA","NA","NA","NA","NA","0"
"HMDB0062061","NA","NA","NA","NA","NA","0"
"HMDB0030302","2,3,4-Trimethylhexane","HMDB0030302","13533",NA,"CCC(C)C(C)C(C)C","1"
"HMDB0029595","Nonane","HMDB0029595","8141","C02445","CCCCCCCCC","1"
"HMDB0030301","2,2,3,4-Tetramethylpentane","HMDB0030301","14462",NA,"CC(C)C(C)C(C)(C)C","1"
"HMDB0031556","Isononane","HMDB0031556","18591",NA,"CCCCCCC(C)C","1"
"HMDB0031416","3,4-Dimethylheptane","HMDB0031416","13534",NA,"CCCC(C)C(C)CC","1"
"HMDB0062017","NA","NA","NA","NA","NA","0"
"HMDB0062013","NA","NA","NA","NA","NA","0"
"HMDB0001280","2-Aminomuconic acid semialdehyde","HMDB0001280","5280625","C03824","C(=C\C=O)\C=C(/C(=O)O)\N","1"
"HMDB0031670","1-(Hydroxymethyl)-5,5-dimethyl-2,4-imidazolidinedione","HMDB0031670","67000",NA,"CC1(C(=O)NC(=O)N1CO)C","1"
"HMDB0028696","Alanyl-Serine","HMDB0028696","96821",NA,"CC(N)C(=O)NC(CO)C(O)=O","1"
"HMDB0029032","Serylalanine","HMDB0029032","7009579",NA,"CC(NC(=O)C(N)CO)C(O)=O","1"
"HMDB0145395","NA","NA","NA","NA","NA","0"
"HMDB0029061","Threoninyl-Glycine","HMDB0029061","7010576",NA,"CC(O)C(N)C(=O)NCC(O)=O","1"
"HMDB0028851","Glycyl-Threonine","HMDB0028851","351980",NA,"CC(O)C(NC(=O)CN)C(O)=O","1"
"HMDB0169117","NA","NA","NA","NA","NA","0"
"HMDB0125105","NA","NA","NA","NA","NA","0"
"HMDB0038987","NA","NA","NA","NA","NA","0"
"HMDB0032029","2-Isopropylphenol","HMDB0032029","6943",NA,"CC(C)C1=CC=CC=C1O","1"
"HMDB0032149","1-Methoxy-2,4-dimethylbenzene","HMDB0032149","81221",NA,"CC1=CC(=C(C=C1)OC)C","1"
"HMDB0032625","4-Propylphenol","HMDB0032625","12580","C14311","CCCC1=CC=C(C=C1)O","1"
"HMDB0029667","2,3,6-Trimethylphenol","HMDB0029667","17016",NA,"CC1=C(C(=C(C=C1)C)O)C","1"
"HMDB0039782","NA","NA","NA","NA","NA","0"
"HMDB0038986","NA","NA","NA","NA","NA","0"
"HMDB0032624","2-Propylphenol","HMDB0032624","12570",NA,"CCCC1=CC=CC=C1O","1"
"HMDB0038988","NA","NA","NA","NA","NA","0"
"HMDB0032621","(2-Methoxyethyl)benzene","HMDB0032621","19089",NA,"COCCC1=CC=CC=C1","1"
"HMDB0038985","NA","NA","NA","NA","NA","0"
"HMDB0031312","Benzyl ethyl ether","HMDB0031312","10873",NA,"CCOCC1=CC=CC=C1","1"
"HMDB0033962","3-Phenyl-1-propanol","HMDB0033962","31234",NA,"C1=CC=C(C=C1)CCCO","1"
"HMDB0031627","1-Phenyl-1-propanol","HMDB0031627","7147",NA,"CCC(C1=CC=CC=C1)O","1"
"HMDB0034378","(±)-1-(4-Methylphenyl)ethanol","HMDB0034378","10817",NA,"CC1=CC=C(C=C1)C(C)O","1"
"HMDB0031628","2-Phenyl-1-propanol","HMDB0031628","14295",NA,"CC(CO)C1=CC=CC=C1","1"
"HMDB0038984","NA","NA","NA","NA","NA","0"
"HMDB0032544","2,4,6-Trimethylphenol","HMDB0032544","10698",NA,"CC1=CC(=C(C(=C1)C)O)C","1"
"HMDB0031446","p-Isopropylphenol","HMDB0031446","7465",NA,"CC(C)C1=CC=C(C=C1)O","1"
"HMDB0032441","Nona-2,4,6-trienal","HMDB0032441","6436625",NA,"CC/C=C\C=C/C=C\C=O","1"
"HMDB0059896","NA","NA","NA","NA","NA","0"
"HMDB0169118","NA","NA","NA","NA","NA","0"
"HMDB0033206","Arsenobetaine","HMDB0033206","47364","C19331","C[As+](C)(C)CC(=O)[O-]","1"
"HMDB0014966","Fosfomycin","HMDB0014966","446987","C06454","C[C@H]1[C@H](O1)P(=O)(O)O","1"
"HMDB0031154","Allitridin","HMDB0031154","16315",NA,"C=CCSSSCC=C","1"
"HMDB0000232","Quinolinic acid","HMDB0000232","1066","C03722","C1=CC(=C(N=C1)C(=O)O)C(=O)O","1"
"HMDB0033161","2,6-Pyridinedicarboxylic acid","HMDB0033161","10367",NA,"C1=CC(=NC(=C1)C(=O)O)C(=O)O","1"
"HMDB0185628","NA","NA","NA","NA","NA","0"
"HMDB0001330","2-Amino-3-carboxymuconic acid semialdehyde","HMDB0001330","5280673","C04409","C(=C\C(=C(/C(=O)O)\N)\C(=O)O)\C=O","1"
"HMDB0062578","NA","NA","NA","NA","NA","0"
"HMDB0060260","NA","NA","NA","NA","NA","0"
"HMDB0001552","2-Keto-glutaramic acid","HMDB0001552","48","C00940","C(CC(=O)N)C(=O)C(=O)O","1"
"HMDB0000292","Xanthine","HMDB0000292","1188","C00385","C1=NC2=C(N1)C(=O)NC(=O)N2","1"
"HMDB0000786","Oxypurinol","HMDB0000786","4644","C07599","C1=C2C(=NC(=O)NC2=O)NN1","1"
"HMDB0001182","6,8-Dihydroxypurine","HMDB0001182","83252",NA,"C1=NC(=O)C2=C(N1)NC(=O)N2","1"
"HMDB0168872","NA","NA","NA","NA","NA","0"
"HMDB0180803","NA","NA","NA","NA","NA","0"
"HMDB0033845","(Z)-5-[(5-Methyl-2-thienyl)methylene]-2(5H)-furanone","HMDB0033845","11469583",NA,"CC1=CC=C(S1)/C=C/2\C=CC(=O)O2","1"
"HMDB0000072","cis-Aconitic acid","HMDB0000072","643757","C00417","C(/C(=C/C(=O)O)/C(=O)O)C(=O)O","1"
"HMDB0000958","trans-Aconitic acid","HMDB0000958","444212","C02341","C(/C(=C\C(=O)O)/C(=O)O)C(=O)O","1"
"HMDB0062706","NA","NA","NA","NA","NA","0"
"HMDB0001264","Dehydroascorbic acid","HMDB0001264","7786","C05422","C([C@H]([C@@H]1C(=O)C(=O)C(=O)O1)O)O","1"
"HMDB0062803","NA","NA","NA","NA","NA","0"
"HMDB0149524","NA","NA","NA","NA","NA","0"
"HMDB0033717","(1R,2R)-Isocitric acid","HMDB0033717","439238","C04617","C([C@H]([C@H](C(=O)O)O)C(=O)O)C(=O)O","1"
"HMDB0000094","Citric acid","HMDB0000094","311","C00158","C(C(=O)O)C(CC(=O)O)(C(=O)O)O","1"
"HMDB0000193","Isocitric acid","HMDB0000193","1198","C00311","C(C(C(C(=O)O)O)C(=O)O)C(=O)O","1"
"HMDB0001874","D-threo-Isocitric acid","HMDB0001874","5318532","C00451","C([C@@H]([C@H](C(=O)O)O)C(=O)O)C(=O)O","1"
"HMDB0005971","Diketogulonic acid","HMDB0005971","440390","C04575","C([C@@H]([C@H](C(=O)C(=O)C(=O)O)O)O)O","1"
"HMDB0006511","2,3-Diketo-L-gulonate","HMDB0006511","53477844","C04575","C([C@@H](C(C(=O)C(=O)C(=O)O)O)O)O","1"
"HMDB0041862","NA","NA","NA","NA","NA","0"
"HMDB0040200","NA","NA","NA","NA","NA","0"
"HMDB0010207","L-Rhamnulose","HMDB0010207","439330","C00861","C[C@@H]([C@H]([C@@H](C(=O)CO)O)O)O","1"
"HMDB0124735","NA","NA","NA","NA","NA","0"
"HMDB0240304","NA","NA","NA","NA","NA","0"
"HMDB0062489","NA","NA","NA","NA","NA","0"
"HMDB0059625","NA","NA","NA","NA","NA","0"
"HMDB0029196","D-Fucose","HMDB0029196","444200","C01018","C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O","1"
"HMDB0000174","L-Fucose","HMDB0000174","25310","C01019","C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O","1"
"HMDB0059624","NA","NA","NA","NA","NA","0"
"HMDB0033821","2-O-Methyl-D-xylose","HMDB0033821","560157",NA,"COC1C(O)OC(CO)C1O","1"
"HMDB0000849","Rhamnose","HMDB0000849","25310","C00507","C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O","1"
"HMDB0003081","Beta-D-Fucose","HMDB0003081","439650","C02095","C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O","1"
"HMDB0012327","2-Deoxygalactopyranose","HMDB0012327","439804","C02781","C1[C@H]([C@H]([C@H](OC1O)CO)O)O","1"
"HMDB0002712","1,5-Anhydrosorbitol","HMDB0002712","64960","C07326","C1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O","1"
"HMDB0062477","NA","NA","NA","NA","NA","0"
"HMDB0062498","NA","NA","NA","NA","NA","0"
"HMDB0062499","NA","NA","NA","NA","NA","0"
"HMDB0005876","3-Deoxyfructose","HMDB0005876","3080627",NA,"C([C@@H]([C@@H](CO)O)O)C(=O)CO","1"
"HMDB0060267","L-Fuculose","HMDB0060267","6857362","C01721","[H][C@@](C)(O)[C@@]([H])(O)[C@@]([H])(O)C(=O)CO","1"
"HMDB0033050","Butyl isopropyl disulfide","HMDB0033050","525403",NA,"CCCCSSC(C)C","1"
"HMDB0033051","Butyl propyl disulfide","HMDB0033051","522458",NA,"CCCCSSCCC","1"
"HMDB0039783","NA","NA","NA","NA","NA","0"
"HMDB0132202","NA","NA","NA","NA","NA","0"
"HMDB0041026","NA","NA","NA","NA","NA","0"
"HMDB0041031","NA","NA","NA","NA","NA","0"
"HMDB0038791","NA","NA","NA","NA","NA","0"
"HMDB0033584","Diethyl tartrate","HMDB0033584","62333",NA,"CCOC(=O)C(C(C(=O)OCC)O)O","1"
"HMDB0059767","NA","NA","NA","NA","NA","0"
"HMDB0157322","NA","NA","NA","NA","NA","0"
"HMDB0157321","NA","NA","NA","NA","NA","0"
"HMDB0157320","NA","NA","NA","NA","NA","0"
"HMDB0157323","NA","NA","NA","NA","NA","0"
"HMDB0157324","NA","NA","NA","NA","NA","0"
"HMDB0031016","10-Undecen-1-ol","HMDB0031016","8185",NA,"C=CCCCCCCCCCO","1"
"HMDB0032371","1-Menthyl methyl ether","HMDB0032371","102648",NA,"CC1CCC(C(C1)OC)C(C)C","1"
"HMDB0030943","6-Undecanone","HMDB0030943","13561",NA,"CCCCCC(=O)CCCCC","1"
"HMDB0032379","trans- and cis-1-Methoxy-1-decene","HMDB0032379","6365701",NA,"CCCCCCCC/C=C/OC","1"
"HMDB0163244","NA","NA","NA","NA","NA","0"
"HMDB0030941","Undecanal","HMDB0030941","8186",NA,"CCCCCCCCCCC=O","1"
"HMDB0031065","(±)-(E)-3-Methyl-4-decen-1-ol","HMDB0031065","6428572",NA,"CCCCC/C=C/C(C)CCO","1"
"HMDB0031064","(Z)-3-Methyl-3-decen-1-ol","HMDB0031064","129650698",NA,"CCCCCC\C=C(\C)CCO","1"
"HMDB0033713","2-Undecanone","HMDB0033713","8163","C01875","CCCCCCCCCC(=O)C","1"
"HMDB0034856","2-Undecen-1-ol","HMDB0034856","5365004",NA,"CCCCCCCC/C=C/CO","1"
"HMDB0014631","Altretamine","HMDB0014631","2123",NA,"CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C","1"
"HMDB0041615","NA","NA","NA","NA","NA","0"
"HMDB0035753","(R)-(E)-4,7-Megastigmadien-9-one","HMDB0035753","5498521",NA,"CC1=CCCC([C@H]1/C=C/C(=O)C)(C)C","1"
"HMDB0034959","Edulan I","HMDB0034959","521066",NA,"CC1CC=C2C(CC=CC2(O1)C)(C)C","1"
"HMDB0036818","NA","NA","NA","NA","NA","0"
"HMDB0036144","NA","NA","NA","NA","NA","0"
"HMDB0151804","NA","NA","NA","NA","NA","0"
"HMDB0034979","gamma-Ionone","HMDB0034979","5363741",NA,"CC(=O)/C=C/C1C(=C)CCCC1(C)C","1"
"HMDB0029822","2,5-Diisopropyl-3-methylphenol","HMDB0029822","20447657",NA,"CC1=C(C(=CC(=C1)C(C)C)O)C(C)C","1"
"HMDB0029824","2,4-Diisopropyl-3-methylphenol","HMDB0029824","169279",NA,"CC1=C(C=CC(=C1C(C)C)O)C(C)C","1"
"HMDB0032541","4-(2,6,6-Trimethylcyclohex-1-enyl)but-2-en-4-one","HMDB0032541","5374527",NA,"C/C=C/C(=O)C1=C(CCCC1(C)C)C","1"
"HMDB0029821","2,5-Diisopropyl-4-methylphenol","HMDB0029821","139921",NA,"CC1=CC(=C(C=C1C(C)C)O)C(C)C","1"
"HMDB0036565","NA","NA","NA","NA","NA","0"
"HMDB0033545","(2E,4Z,7Z)-2,4,7-Tridecatrienal","HMDB0033545","6429289",NA,"CCCCC/C=C\C/C=C/C=C/C=O","1"
"HMDB0035682","delta-Damascone","HMDB0035682","5365916",NA,"C/C=C/C(=O)C1C(C=CCC1(C)C)C","1"
"HMDB0034671","(E)-5,8-Megastigmadien-4-one","HMDB0034671","14109911",NA,"C/C=C\CC1=C(C(=O)CCC1(C)C)C","1"
"HMDB0036027","alpha-Damascone","HMDB0036027","6436548",NA,"C/C=C\C(=O)C1C(=CCCC1(C)C)C","1"
"HMDB0037139","NA","NA","NA","NA","NA","0"
"HMDB0032498","Pseudoionone","HMDB0032498","1757003",NA,"CC(=CCC/C(=C/C=C/C(=O)C)/C)C","1"
"HMDB0036022","Isospirene","HMDB0036022","116740",NA,"CC1CC=C(C2(C1C)C=CC(O2)C)C","1"
"HMDB0031733","4-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carboxaldehyde","HMDB0031733","93199",NA,"CC(=CCCC1=CCC(CC1)C=O)C","1"
"HMDB0029823","2,4-Diisopropyl-5-methylphenol","HMDB0029823","527839",NA,"CC1=CC(=C(C=C1C(C)C)C(C)C)O","1"
"HMDB0036684","NA","NA","NA","NA","NA","0"
"HMDB0029825","2,3-Diisopropyl-5-methylphenol","HMDB0029825","58446461",NA,"CC1=CC(=C(C(=C1)O)C(C)C)C(C)C","1"
"HMDB0059883","NA","NA","NA","NA","NA","0"
"HMDB0029820","2,6-Diisopropyl-3-methylphenol","HMDB0029820","119956",NA,"CC1=C(C(=C(C=C1)C(C)C)O)C(C)C","1"
"HMDB0014018","4-Hydroxypropofol","HMDB0014018","3014064",NA,"CC(C)C1=CC(=CC(=C1O)C(C)C)O","1"
"HMDB0037389","NA","NA","NA","NA","NA","0"
"HMDB0038292","NA","NA","NA","NA","NA","0"
"HMDB0040439","NA","NA","NA","NA","NA","0"
"HMDB0039685","NA","NA","NA","NA","NA","0"
"HMDB0041497","NA","NA","NA","NA","NA","0"
"HMDB0031840","(S,Z)-Lyratol acetate","HMDB0031840","6427141",NA,"CC(=C)C(C=C)/C=C(\C)/COC(=O)C","1"
"HMDB0035801","(2S,4R)-p-Mentha-1(7),5-dien-2-ol acetate","HMDB0035801","101413668",NA,"CC(C)C1CC(OC(C)=O)C(=C)C=C1","1"
"HMDB0035375","Ethyl (2E,4E,7Z)-Decatrienoate","HMDB0035375","71587096",NA,"CCOC(=O)\C=C\C=C\C\C=C/CC","1"
"HMDB0035376","Ethyl (2E,4Z,7Z)-Decatrienoate","HMDB0035376","71587513",NA,"CCOC(=O)\C=C\C=C/C\C=C/CC","1"
"HMDB0132986","NA","NA","NA","NA","NA","0"
"HMDB0034450","Neocnidilide","HMDB0034450","5018391","C17002","CCCCC1C2CCCC=C2C(=O)O1","1"
"HMDB0032567","Hexylresorcinol","HMDB0032567","3610",NA,"CCCCCCC1=C(C=C(C=C1)O)O","1"
"HMDB0035126","(±)-Myrtenyl acetate","HMDB0035126","61262",NA,"CC(=O)OCC1=CCC2CC1C2(C)C","1"
"HMDB0041610","NA","NA","NA","NA","NA","0"
"HMDB0038046","NA","NA","NA","NA","NA","0"
"HMDB0037018","NA","NA","NA","NA","NA","0"
"HMDB0037231","NA","NA","NA","NA","NA","0"
"HMDB0035085","Vulgarole","HMDB0035085","101416067",NA,"CC(=O)OC1C(O)C2CCC1(C)C2(C)C","1"
"HMDB0041572","NA","NA","NA","NA","NA","0"
"HMDB0029388","Cucurbic acid","HMDB0029388","6123064",NA,"CC/C=C/CC1C(CCC1O)CC(=O)O","1"
"HMDB0037326","NA","NA","NA","NA","NA","0"
"HMDB0033601","Dihydrojasmonic acid","HMDB0033601","107126",NA,"CCCCCC1C(CCC1=O)CC(=O)O","1"
"HMDB0040195","NA","NA","NA","NA","NA","0"
"HMDB0035723","(1R,2S,3S,4R)-p-Menthane-2,3-diol","HMDB0035723","107175",NA,"CC1CCC(C(C1O)O)C(C)C","1"
"HMDB0034457","Propyl heptanoate","HMDB0034457","229377",NA,"CCCCCCC(=O)OCCC","1"
"HMDB0061987","NA","NA","NA","NA","NA","0"
"HMDB0062146","NA","NA","NA","NA","NA","0"
"HMDB0038038","NA","NA","NA","NA","NA","0"
"HMDB0036228","2-Methylpropyl hexanoate","HMDB0036228","7775",NA,"CCCCCC(=O)OCC(C)C","1"
"HMDB0040167","NA","NA","NA","NA","NA","0"
"HMDB0036136","NA","NA","NA","NA","NA","0"
"HMDB0187563","NA","NA","NA","NA","NA","0"
"HMDB0037387","NA","NA","NA","NA","NA","0"
"HMDB0000511","Capric acid","HMDB0000511","2969","C01571","CCCCCCCCCC(=O)O","1"
"HMDB0031264","Methyl nonanoate","HMDB0031264","15606",NA,"CCCCCCCCC(=O)OC","1"
"HMDB0094654","1-Methylethyl heptanoic acid","HMDB0094654","520710",NA,"CCCCCCC(=O)OC(C)C","1"
"HMDB0171179","NA","NA","NA","NA","NA","0"
"HMDB0171178","NA","NA","NA","NA","NA","0"
"HMDB0171177","NA","NA","NA","NA","NA","0"
"HMDB0171176","NA","NA","NA","NA","NA","0"
"HMDB0179213","NA","NA","NA","NA","NA","0"
"HMDB0179212","NA","NA","NA","NA","NA","0"
"HMDB0179927","NA","NA","NA","NA","NA","0"
"HMDB0180500","NA","NA","NA","NA","NA","0"
"HMDB0180498","NA","NA","NA","NA","NA","0"
"HMDB0180499","NA","NA","NA","NA","NA","0"
"HMDB0180497","NA","NA","NA","NA","NA","0"
"HMDB0180502","NA","NA","NA","NA","NA","0"
"HMDB0180501","NA","NA","NA","NA","NA","0"
"HMDB0180503","NA","NA","NA","NA","NA","0"
"HMDB0180504","NA","NA","NA","NA","NA","0"
"HMDB0171175","NA","NA","NA","NA","NA","0"
"HMDB0061805","NA","NA","NA","NA","NA","0"
