query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
84.04505423,HMDB0165479,"2,3-dihydroxy-2-methylpropanenitrile",n/a,C4H7NO2,101.047678469,M+H-H2O,+,84.044978,1
84.04505423,HMDB0036458,1-Aminocyclopropanecarboxylic acid,C01234,C4H7NO2,101.047678473,M+H-H2O,+,84.044978,1
84.04505423,HMDB0029615,(S)-2-Azetidinecarboxylic acid,n/a,C4H7NO2,101.047678473,M+H-H2O,+,84.044978,1
84.04505423,HMDB0029387,L-3-Aminodihydro-2(3H)-furanone,C02926,C4H7NO2,101.047678473,M+H-H2O,+,84.044978,1
90.05549429,HMDB0015671,Ammonium lactate,n/a,C3H9NO3,107.058243159,M+H-H2O,+,90.055543,1
90.05549429,HMDB0000161,L-Alanine,C00041,C3H7NO2,89.047678473,M+H,+,90.054954,6
90.05549429,HMDB0061370,L-Alanine,C00041,C3H7NO2,89.047678473,M+H,+,90.054954,6
90.05549429,HMDB0154887,beta-alaninate,n/a,C3H6NO2,88.040402017,M+H,+,90.054954,6
90.05549429,HMDB0000056,beta-Alanine,C00099,C3H7NO2,89.047678473,M+H,+,90.054954,6
90.05549429,HMDB0031219,Ethyl carbamate,C01537,C3H7NO2,89.047678473,M+H,+,90.054954,6
90.05549429,HMDB0000271,Sarcosine,C00213,C3H7NO2,89.047678473,M+H,+,90.054954,6
90.05549429,HMDB0001310,D-Alanine,C00133,C3H7NO2,89.047678473,M+H,+,90.054954,6
90.05549429,HMDB0062251,(±)-Alanine,C01401,C3H7NO2,89.047678473,M+H,+,90.054954,6
90.05549429,HMDB0006112,Malondialdehyde,C19440,C3H4O2,72.021129372,M+NH4,+,90.054952,6
90.05549429,HMDB0031647,Acrylic acid,C19501,C3H4O2,72.021129372,M+NH4,+,90.054952,6
90.05549429,HMDB0001167,Pyruvaldehyde,C00546,C3H4O2,72.021129372,M+NH4,+,90.054952,6
90.05549429,HMDB0061359,Pyruvaldehyde,C00546,C3H4O2,72.021129372,M+NH4,+,90.054952,6
98.06012274,HMDB0031339,1-Cyano-2-hydroxy-3-butene,n/a,C5H7NO,97.052763851,M+H,+,98.06004,1
98.06012274,HMDB0177062,"1-formyl-3,4-dihydro-2H-pyrrol-1-ium",n/a,C5H8NO,98.060040302,M+H,+,98.06004,1
98.06012274,HMDB0167284,2-hydroxy-2-methylbut-3-enenitrile,n/a,C5H7NO,97.052763849,M+H,+,98.06004,1
98.06012274,HMDB0032970,"4,5-Dimethyloxazole",n/a,C5H7NO,97.052763851,M+H,+,98.06004,1
98.06012274,HMDB0032968,"2,4-Dimethyloxazole",n/a,C5H7NO,97.052763851,M+H,+,98.06004,1
98.06012274,HMDB0032969,"2,5-Dimethyloxazole",n/a,C5H7NO,97.052763851,M+H,+,98.06004,1
98.06012274,HMDB0167283,"2,4-dihydroxy-2-methylbutanenitrile",n/a,C5H9NO2,115.063328534,M+H-H2O,+,98.060629,5
98.06012274,HMDB0167281,"2,3-dihydroxy-2-methylbutanenitrile",n/a,C5H9NO2,115.063328534,M+H-H2O,+,98.060629,5
98.06012274,HMDB0167282,2-hydroxy-2-(hydroxymethyl)butanenitrile,n/a,C5H9NO2,115.063328534,M+H-H2O,+,98.060629,5
98.06012274,HMDB0177063,1-formyl-pyrrolidin-2-ol,n/a,C5H9NO2,115.063328534,M+H-H2O,+,98.060629,5
98.06012274,HMDB0179973,SCHEMBL5590844,n/a,C5H9NO2,115.063328534,M+H-H2O,+,98.060629,5
98.06012274,HMDB0003411,D-Proline,C00763,C5H9NO2,115.063328537,M+H-H2O,+,98.060629,5
98.06012274,HMDB0030409,4-Amino-2-methylenebutanoic acid,n/a,C5H9NO2,115.063328537,M+H-H2O,+,98.060629,5
98.06012274,HMDB0034208,Pterolactam,n/a,C5H9NO2,115.063328537,M+H-H2O,+,98.060629,5
98.06012274,HMDB0012880,Acetamidopropanal,C18170,C5H9NO2,115.063328537,M+H-H2O,+,98.060629,5
98.06012274,HMDB0000162,L-Proline,C00148,C5H9NO2,115.063328537,M+H-H2O,+,98.060629,5
112.0374026,HMDB0000161,L-Alanine,C00041,C3H7NO2,89.047678473,M+Na,+,112.036896,5
112.0374026,HMDB0061370,L-Alanine,C00041,C3H7NO2,89.047678473,M+Na,+,112.036896,5
112.0374026,HMDB0154887,beta-alaninate,n/a,C3H6NO2,88.040402017,M+Na,+,112.036896,5
112.0374026,HMDB0000056,beta-Alanine,C00099,C3H7NO2,89.047678473,M+Na,+,112.036896,5
112.0374026,HMDB0031219,Ethyl carbamate,C01537,C3H7NO2,89.047678473,M+Na,+,112.036896,5
112.0374026,HMDB0000271,Sarcosine,C00213,C3H7NO2,89.047678473,M+Na,+,112.036896,5
112.0374026,HMDB0001310,D-Alanine,C00133,C3H7NO2,89.047678473,M+Na,+,112.036896,5
112.0374026,HMDB0062251,(±)-Alanine,C01401,C3H7NO2,89.047678473,M+Na,+,112.036896,5
112.0374026,HMDB0038175,2-Acetyloxazole,n/a,C5H5NO2,111.032028409,M+H,+,112.039304,17
112.0374026,HMDB0004230,Pyrrole-2-carboxylic acid,C05942,C5H5NO2,111.032028409,M+H,+,112.039304,17
134.0189872,HMDB0004230,Pyrrole-2-carboxylic acid,C05942,C5H5NO2,111.032028409,M+Na,+,134.021246,17
134.0189872,HMDB0038175,2-Acetyloxazole,n/a,C5H5NO2,111.032028409,M+Na,+,134.021246,17
148.0607627,HMDB0062183,N-lactoyl-glycine,n/a,C5H9NO4,147.053157774,M+H,+,148.060434,2
148.0607627,HMDB0002393,N-Methyl-D-aspartic acid,C12269,C5H9NO4,147.053157781,M+H,+,148.060434,2
148.0607627,HMDB0003011,O-Acetylserine,C00979,C5H9NO4,147.053157781,M+H,+,148.060434,2
148.0607627,HMDB0003339,D-Glutamic acid,C00217,C5H9NO4,147.053157781,M+H,+,148.060434,2
148.0607627,HMDB0006556,L-4-Hydroxyglutamate semialdehyde,C05938,C5H9NO4,147.053157781,M+H,+,148.060434,2
148.0607627,HMDB0060475,DL-Glutamate,C00302,C5H9NO4,147.053157781,M+H,+,148.060434,2
148.0607627,HMDB0033550,3-(Carboxymethylamino)propanoic acid,n/a,C5H9NO4,147.053157781,M+H,+,148.060434,2
148.0607627,HMDB0002931,N-Acetylserine,n/a,C5H9NO4,147.053157781,M+H,+,148.060434,2
148.0607627,HMDB0000148,L-Glutamic acid,C00025,C5H9NO4,147.053157781,M+H,+,148.060434,2
148.0607627,HMDB0156263,glutamate(1-),n/a,C5H8NO4,146.045881322,M+H,+,148.060433,2
148.0607627,HMDB0000634,Citraconic acid,C02226,C5H6O4,130.02660868,M+NH4,+,148.060432,2
