query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
91.03949087,HMDB0034260,"2,2-Dihydroperoxypropane",n/a,C3H8O4,108.042258744,M+H-H2O,+,91.039559,1
91.03949087,HMDB0001882,Dihydroxyacetone,C00184,C3H6O3,90.031694058,M+H,+,91.03897,6
91.03949087,HMDB0041929,Methoxyacetic acid,n/a,C3H6O3,90.031694058,M+H,+,91.03897,6
91.03949087,HMDB0031232,Monoethyl carbonate,n/a,C3H6O3,90.031694058,M+H,+,91.03897,6
91.03949087,HMDB0029580,Dimethyl carbonate,n/a,C3H6O3,90.031694058,M+H,+,91.03897,6
91.03949087,HMDB0000700,Hydroxypropionic acid,C01013,C3H6O3,90.031694058,M+H,+,91.03897,6
91.03949087,HMDB0001311,D-Lactic acid,C00256,C3H6O3,90.031694058,M+H,+,91.03897,6
91.03949087,HMDB0000190,L-Lactic acid,C00186,C3H6O3,90.031694058,M+H,+,91.03897,6
91.03949087,HMDB0001051,Glyceraldehyde,C02154,C3H6O3,90.031694058,M+H,+,91.03897,6
91.03949087,HMDB0144295,2-hydroxypropanoic acid,C01432,C3H6O3,90.031694058,M+H,+,91.03897,6
91.03949087,HMDB0062492,L-lactate,n/a,C3H5O3,89.023869026,M+H,+,91.038421,12
127.0398529,HMDB0031257,Dimethyl fumarate,n/a,C6H8O4,144.042258744,M+H-H2O,+,127.039559,2
127.0398529,HMDB0029171,"3-Hydroxyadipic acid 3,6-lactone",n/a,C6H8O4,144.042258744,M+H-H2O,+,127.039559,2
127.0398529,HMDB0013311,trans-2-Hexenedioic acid,n/a,C6H8O4,144.042258744,M+H-H2O,+,127.039559,2
127.0398529,HMDB0036232,Maleic acid homopolymer,C00922,C6H8O4,144.042258744,M+H-H2O,+,127.039559,2
127.0398529,HMDB0180627,"2,4-Dioxohexanoic acid",n/a,C6H8O4,144.042258738,M+H-H2O,+,127.039559,2
127.0398529,HMDB0163709,(2Z)-3-(hydroxymethyl)-4-oxopent-2-enoic acid,n/a,C6H8O4,144.042258738,M+H-H2O,+,127.039559,2
127.0398529,HMDB0163711,(2Z)-5-hydroxy-3-methyl-4-oxopent-2-enoic acid,n/a,C6H8O4,144.042258738,M+H-H2O,+,127.039559,2
127.0398529,HMDB0240300,3-methylpent-2-enedioic acid,n/a,C6H8O4,144.042258738,M+H-H2O,+,127.039559,2
127.0398529,HMDB0040207,Ethyl hydrogen fumarate,n/a,C6H8O4,144.042258744,M+H-H2O,+,127.039559,2
127.0398529,HMDB0240744,Dimethyl fumarate,n/a,C6H8O4,144.042258744,M+H-H2O,+,127.039559,2
127.0398529,HMDB0002266,(E)-2-Methylglutaconic acid,n/a,C6H8O4,144.042258744,M+H-H2O,+,127.039559,2
127.0398529,HMDB0000522,3-Methylglutaconic acid,n/a,C6H8O4,144.042258744,M+H-H2O,+,127.039559,2
127.0398529,HMDB0000393,3-Hexenedioic acid,n/a,C6H8O4,144.042258744,M+H-H2O,+,127.039559,2
127.0398529,HMDB0163710,3-acetyl-3-methyloxirane-2-carboxylic acid,n/a,C6H8O4,144.042258738,M+H-H2O,+,127.039559,2
127.0398529,HMDB0059735,5-Methylfuran-2-carboxylic acid,n/a,C6H6O3,126.031694058,M+H,+,127.03897,7
127.0398529,HMDB0032651,(Z)-Tamarindienal,n/a,C6H6O3,126.031694058,M+H,+,127.03897,7
127.0398529,HMDB0031256,4-Hydroxy-2H-pyran-3-carboxaldehyde,n/a,C6H6O3,126.031694058,M+H,+,127.03897,7
127.0398529,HMDB0124831,"benzene-1,2,4-triol",C02814,C6H6O3,126.031694058,M+H,+,127.03897,7
127.0398529,HMDB0034355,5-Hydroxymethyl-2-furancarboxaldehyde,C11101,C6H6O3,126.031694058,M+H,+,127.03897,7
127.0398529,HMDB0013675,"1,3,5-Trihydroxybenzene",C02183,C6H6O3,126.031694058,M+H,+,127.03897,7
127.0398529,HMDB0013674,"1,2,3-Trihydroxybenzene",C01108,C6H6O3,126.031694058,M+H,+,127.03897,7
127.0398529,HMDB0029750,Methyl 2-furoate,n/a,C6H6O3,126.031694058,M+H,+,127.03897,7
127.0398529,HMDB0030776,Maltol,C11918,C6H6O3,126.031694058,M+H,+,127.03897,7
127.0398529,HMDB0187591,"7-Oxabicyclo[4.1.0]heptane-2,5-dione",n/a,C6H6O3,126.031694053,M+H,+,127.03897,7
127.0398529,HMDB0187592,"5-hydroxycyclohex-2-ene-1,4-dione",n/a,C6H6O3,126.031694053,M+H,+,127.03897,7
155.0297708,HMDB0145654,SCHEMBL17123851,n/a,C5H8O4,132.042258738,M+Na,+,155.031477,11
155.0297708,HMDB0154760,alpha-keto-beta-methyl-gamma-hydroxy-butyric acid,n/a,C5H8O4,132.042258738,M+Na,+,155.031477,11
155.0297708,HMDB0001844,(S)-methylsuccinic acid,n/a,C5H8O4,132.042258738,M+Na,+,155.031477,11
155.0297708,HMDB0006855,(S)-2-Acetolactate,C06010,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0002001,Dimethylmalonic acid,n/a,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0006833,2-Acetolactate,C00900,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0000622,Ethylmalonic acid,n/a,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0000576,Monoethyl malonic acid,n/a,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0000661,Glutaric acid,C00489,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0154759,3-Hydroxy-3-methyl-2-oxobutanoic acid,C04181,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0029884,"2-C-Methyl-1,4-erythrono-D-lactone",n/a,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0040531,2-Hydroxy-4-oxopentanoic acid,n/a,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0033958,"2-Deoxy-L-ribono-1,4-lactone",n/a,C5H8O4,132.042258744,M+Na,+,155.031477,11
155.0297708,HMDB0014404,Sulfanilamide,C07458,C6H8N2O2S,172.0306482,M+H-H2O,+,155.027948,12
181.0705472,HMDB0034220,Levoinositol,n/a,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0062100,"(3R,4R,5S)-5-[(1R)-1,2-dihydroxyethyl]oxolane-2,3,4-triol",n/a,C6H12O6,180.063388106,M+H,+,181.070664,1
181.0705472,HMDB0062113,"(3R,4R,5S)-5-[(1R)-1,2-dihydroxyethyl]-3,4-dihydroxyoxolan-2-olate",n/a,C6H11O6,179.056111654,M+H,+,181.070664,1
181.0705472,HMDB0033704,alpha-L-galactose,C01825,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0062473,Glycoprotein-phospho-D-mannose,n/a,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0062138,muco-Inositol,C06152,C6H12O6,180.063388106,M+H,+,181.070664,1
181.0705472,HMDB0166371,SCHEMBL14339418,n/a,C6H12O6,180.063388106,M+H,+,181.070664,1
181.0705472,HMDB0240208,neo-inositol ,n/a,C6H12O6,180.063388106,M+H,+,181.070664,1
181.0705472,HMDB0240210,cis-inositol,n/a,C6H12O6,180.063388106,M+H,+,181.070664,1
181.0705472,HMDB0003418,D-Tagatose,C00795,C6H12O6,180.063388106,M+H,+,181.070664,1
181.0705472,HMDB0125599,"2,5-bis(hydroxymethyl)oxolane-2,3,4-triol",n/a,C6H12O6,180.063388106,M+H,+,181.070664,1
181.0705472,HMDB0240211,allo-Inositol,n/a,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0000660,D-Fructose,C02336,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0001151,Allose,C01487,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0001266,L-Sorbose,C08356,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0003345,alpha-D-Glucose,C00267,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0061922,alpha-D-Glucose,C00267,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0003449,Beta-D-Galactose,C00962,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0240207,epi-Inositol,n/a,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0012326,L-Gulose,C15923,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0155830,Inositol,n/a,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0240209,D-chiro-Inositol,C19891,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0032222,Dihydroxyacetone (dimer),n/a,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0000122,Beta-D-Glucose,C00221,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0062170,Beta-D-Glucose,C00221,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0000516,Beta-D-Glucose,C00221,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0000346,3-Deoxyarabinohexonic acid,n/a,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0006088,scyllo-Inositol,C06153,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0000143,D-Galactose,C00984,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0000211,myo-Inositol,C00137,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0062538,Fructose-1P,C10906,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0155309,keto-D-fructose,C01452,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0062086,beta-D-galactofuranose,n/a,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0000169,Alpha-D-Mannose,C00936,C6H12O6,180.063388116,M+H,+,181.070664,1
181.0705472,HMDB0001860,Paraxanthine,C13747,C7H8N4O2,180.06472552,M+H,+,181.072002,8
181.0705472,HMDB0002825,Theobromine,C07480,C7H8N4O2,180.06472552,M+H,+,181.072002,8
181.0705472,HMDB0001889,Theophylline,C07130,C7H8N4O2,180.06472552,M+H,+,181.072002,8
181.0705472,HMDB0036134,4-[(2-Furanylmethyl)thio]-2-pentanone,n/a,C10H14O2S,198.071450382,M+H-H2O,+,181.06875,10
181.0705472,HMDB0059771,6-amino-5[N-methylformylamino]-1-methyluracil,n/a,C7H10N4O3,198.075290206,M+H-H2O,+,181.07259,11
181.0705472,HMDB0004400,5-Acetylamino-6-amino-3-methyluracil,C16366,C7H10N4O3,198.075290206,M+H-H2O,+,181.07259,11
181.0705472,HMDB0012883,Adrenochrome o-semiquinone,n/a,C9H10NO3,180.066068191,M+H,+,181.073344,15
203.0912409,HMDB0033092,3-(1-Hydroxymethyl-1-propenyl)pentanedioic acid,n/a,C9H14O5,202.084123558,M+H,+,203.0914,1
203.0912409,HMDB0032306,Diethyl oxalpropionate,C04067,C9H14O5,202.084123558,M+H,+,203.0914,1
203.0912409,HMDB0035175,"2-Amino-1,6-dimethylfuro[3,2-e]imidazo[4,5-b]pyridine",n/a,C10H10N4O,202.085460962,M+H,+,203.092737,7
203.0912409,HMDB0060724,"2,4-Diamino-6,7-dimethoxyquinazoline",n/a,C10H12N4O2,220.096025648,M+H-H2O,+,203.093326,10
217.1070895,HMDB0182566,2-(1-carboxyethyl)-1-hydroxy-5-methylcyclopentane-1-carboxylic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0182565,2-(1-carboxy-2-hydroxyethyl)-5-methylcyclopentane-1-carboxylic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0182564,2-(1-carboxyethyl)-3-hydroxy-5-methylcyclopentane-1-carboxylic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0182562,2-(1-carboxy-1-hydroxyethyl)-5-methylcyclopentane-1-carboxylic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0182561,5-(1-carboxyethyl)-2-hydroxy-2-methylcyclopentane-1-carboxylic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0182560,2-(1-carboxyethyl)-5-(hydroxymethyl)cyclopentane-1-carboxylic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0182563,5-(1-carboxyethyl)-3-hydroxy-2-methylcyclopentane-1-carboxylic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0175348,SCHEMBL1335666,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0175345,"2-(hydroxymethyl)-1,2-dimethylcyclopentane-1,3-dicarboxylic acid",n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0175346,"5-hydroxy-1,2,2-trimethylcyclopentane-1,3-dicarboxylic acid",n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0175344,"1-Hydroxymethyl-2,2-dimethyl-cyclopentane-1,3-dicarboxylic acid",n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0175347,"4-hydroxy-1,2,2-trimethylcyclopentane-1,3-dicarboxylic acid",n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0170514,(4E)-2-(hydroxymethyl)-7-methyloct-4-enedioic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0170513,3-[3-(2-carboxy-2-methylethyl)oxiran-2-yl]-2-methylpropanoic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0170511,"(4E)-2-hydroxy-2,7-dimethyloct-4-enedioic acid",n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0170512,"(4E)-3-hydroxy-2,7-dimethyloct-4-enedioic acid",n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0160551,(4Z)-2-hydroxydec-4-enedioic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0160546,(4Z)-7-hydroxydec-4-enedioic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0160547,(4Z)-8-hydroxydec-4-enedioic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0160549,(4Z)-3-hydroxydec-4-enedioic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0160548,(4Z)-6-hydroxydec-4-enedioic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0160550,5-[3-(2-carboxyethyl)oxiran-2-yl]pentanoic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0160552,(4Z)-9-hydroxydec-4-enedioic acid,n/a,C10H16O5,216.099773615,M+H,+,217.10705,0
217.1070895,HMDB0094708,Tetraethylene glycol,n/a,C8H18O5,194.115423686,M+Na,+,217.104642,11
223.0639352,HMDB0172053,{2-[(3-methylpentanoyl)oxy]ethoxy}sulfonic acid,n/a,C8H16O6S,240.066759409,M+H-H2O,+,223.064059,1
223.0639352,HMDB0164651,[(7-hydroxy-1-oxooctan-3-yl)oxy]sulfonic acid,n/a,C8H16O6S,240.066759409,M+H-H2O,+,223.064059,1
223.0639352,HMDB0159453,82542-98-1,n/a,C8H16O6S,240.066759409,M+H-H2O,+,223.064059,1
223.0639352,HMDB0161161,2-(sulfooxy)octanoic acid,n/a,C8H16O6S,240.066759409,M+H-H2O,+,223.064059,1
223.0639352,HMDB0172049,[(5-ethoxy-3-methyl-5-oxopentyl)oxy]sulfonic acid,n/a,C8H16O6S,240.066759409,M+H-H2O,+,223.064059,1
