query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
84.95978924,HMDB0031548,Dichloromethane,C02271,CH2Cl2,83.953355478,M+H,+,84.960631,10
123.0918244,HMDB0041801,"2,6-Toluenediamine",n/a,C7H10N2,122.08439833,M+H,+,123.091674,1
123.0918244,HMDB0041799,"2,4-Toluenediamine",C14401,C7H10N2,122.08439833,M+H,+,123.091674,1
123.0918244,HMDB0041254,"2-Ethyl-3-methylpyrazine, 9CI",n/a,C7H10N2,122.08439833,M+H,+,123.091674,1
123.0918244,HMDB0031844,Trimethylpyrazine,n/a,C7H10N2,122.08439833,M+H,+,123.091674,1
123.0918244,HMDB0041571,Propylpyrazine,n/a,C7H10N2,122.08439833,M+H,+,123.091674,1
123.0918244,HMDB0041568,5-Methyl-2-ethyl-pyrazine,n/a,C7H10N2,122.08439833,M+H,+,123.091674,1
123.0918244,HMDB0041569,6-Methyl-2-ethyl-pyrazine,n/a,C7H10N2,122.08439833,M+H,+,123.091674,1
123.0918244,HMDB0041570,Isopropylpyrazine,n/a,C7H10N2,122.08439833,M+H,+,123.091674,1
124.0869284,HMDB0003431,L-Histidinol,C00860,C6H11N3O,141.090211989,M+H-H2O,+,124.087512,5
124.086946,HMDB0003431,L-Histidinol,C00860,C6H11N3O,141.090211989,M+H-H2O,+,124.087512,5
124.086888,HMDB0003431,L-Histidinol,C00860,C6H11N3O,141.090211989,M+H-H2O,+,124.087512,5
153.0406594,HMDB0000292,Xanthine,C00385,C5H4N4O2,152.033425392,M+H,+,153.040701,0
153.0406594,HMDB0000786,Oxypurinol,C07599,C5H4N4O2,152.033425392,M+H,+,153.040701,0
153.0406594,HMDB0001182,"6,8-Dihydroxypurine",n/a,C5H4N4O2,152.033425392,M+H,+,153.040701,0
156.0763469,HMDB0062562,urocanic acid,n/a,C6H6N2O2,138.042927441,M+NH4,+,156.07675,3
156.0763469,HMDB0061680,2-Aminonicotinic acid,n/a,C6H6N2O2,138.042927446,M+NH4,+,156.07675,3
156.0763469,HMDB0031338,5-Oxo-2(5H)-isoxazolepropanenitrile,n/a,C6H6N2O2,138.042927446,M+NH4,+,156.07675,3
156.0763469,HMDB0034174,(E)-Urocanic acid,n/a,C6H6N2O2,138.042927446,M+NH4,+,156.07675,3
156.0763469,HMDB0002730,Nicotinamide N-oxide,n/a,C6H6N2O2,138.042927446,M+NH4,+,156.07675,3
156.0763469,HMDB0000301,Urocanic acid,C00785,C6H6N2O2,138.042927446,M+NH4,+,156.07675,3
156.0763469,HMDB0034267,L-2-Amino-3-(1-pyrazolyl)propanoic acid,n/a,C6H9N3O2,155.069476547,M+H,+,156.076753,3
156.0763469,HMDB0000177,L-Histidine,C00135,C6H9N3O2,155.069476547,M+H,+,156.076753,3
156.0763469,HMDB0154888,L-Histidine,C00135,C6H9N3O2,155.069476547,M+H,+,156.076753,3
156.0763469,HMDB0004225,2-Oxoarginine,C03771,C6H11N3O3,173.080041233,M+H-H2O,+,156.077341,6
