query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
84.04488277,HMDB0165479,"2,3-dihydroxy-2-methylpropanenitrile",n/a,C4H7NO2,101.047678469,M+H-H2O,+,84.044978,1
84.04488277,HMDB0036458,1-Aminocyclopropanecarboxylic acid,C01234,C4H7NO2,101.047678473,M+H-H2O,+,84.044978,1
84.04488277,HMDB0029615,(S)-2-Azetidinecarboxylic acid,n/a,C4H7NO2,101.047678473,M+H-H2O,+,84.044978,1
84.04488277,HMDB0029387,L-3-Aminodihydro-2(3H)-furanone,C02926,C4H7NO2,101.047678473,M+H-H2O,+,84.044978,1
84.04492198,HMDB0165479,"2,3-dihydroxy-2-methylpropanenitrile",n/a,C4H7NO2,101.047678469,M+H-H2O,+,84.044978,1
84.04492198,HMDB0036458,1-Aminocyclopropanecarboxylic acid,C01234,C4H7NO2,101.047678473,M+H-H2O,+,84.044978,1
84.04492198,HMDB0029615,(S)-2-Azetidinecarboxylic acid,n/a,C4H7NO2,101.047678473,M+H-H2O,+,84.044978,1
84.04492198,HMDB0029387,L-3-Aminodihydro-2(3H)-furanone,C02926,C4H7NO2,101.047678473,M+H-H2O,+,84.044978,1
102.0912608,HMDB0031530,3-Methyl-3-buten-2-one,n/a,C5H8O,84.057514878,M+NH4,+,102.091338,1
102.0912608,HMDB0032458,4-Pentenal,n/a,C5H8O,84.057514878,M+NH4,+,102.091338,1
102.0912608,HMDB0175216,2-Methylbut-2-en-1-al,n/a,C5H8O,84.057514878,M+NH4,+,102.091338,1
102.0912608,HMDB0031407,Cyclopentanone,C00557,C5H8O,84.057514878,M+NH4,+,102.091338,1
102.0912608,HMDB0001184,Methyl propenyl ketone,n/a,C5H8O,84.057514878,M+NH4,+,102.091338,1
102.0912608,HMDB0012157,3-Methyl-2-butenal,C15604,C5H8O,84.057514878,M+NH4,+,102.091338,1
102.0912608,HMDB0037788,"xi-2,3-Dihydro-3-methylfuran",n/a,C5H8O,84.057514878,M+NH4,+,102.091338,1
102.0912608,HMDB0031512,Tiglic aldehyde,n/a,C5H8O,84.057514878,M+NH4,+,102.091338,1
102.0912608,HMDB0040584,"2,3-Dihydro-4-methylfuran",n/a,C5H8O,84.057514878,M+NH4,+,102.091338,1
102.0912608,HMDB0031601,2-Pentenal,n/a,C5H8O,84.057514878,M+NH4,+,102.091338,1
