query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
146.0600243,HMDB0172136,Isoquinolin-8-ol,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0165770,7-HYDROXYQUINOLINE,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0165771,6-Hydroxyquinoline,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0165773,5-HYDROXYQUINOLINE,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0172134,isoquinolin-7-ol,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0172135,Isoquinolin-6-ol,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0240308,2-Hydroxyquinoline,C06415,C9H7NO,145.052763851,M+H,+,146.06004,0
146.0600243,HMDB0165772,Oxyquinoline,C19434,C9H7NO,145.052763851,M+H,+,146.06004,0
146.0600243,HMDB0029737,1H-Indole-3-carboxaldehyde,C08493,C9H7NO,145.052763851,M+H,+,146.06004,0
146.0600243,HMDB0004186,3-Methyldioxyindole,C05834,C9H9NO2,163.063328537,M+H-H2O,+,146.060629,4
146.0600243,HMDB0001424,4-(3-Pyridyl)-3-butenoic acid,n/a,C9H9NO2,163.063328537,M+H-H2O,+,146.060629,4
146.0600243,HMDB0062406,4-oxo-4-(pyridin-3-yl)butanal,C19567,C9H9NO2,163.063328534,M+H-H2O,+,146.060629,4
146.0600243,HMDB0029300,p-Anisidine,C19326,C7H9NO,123.068413915,M+Na,+,146.057632,16
146.0600243,HMDB0167379,3-(aminomethyl)phenol,n/a,C7H9NO,123.068413914,M+Na,+,146.057632,16
146.0600243,HMDB0032578,4-Hydroxybenzylamine,n/a,C7H9NO,123.068413915,M+Na,+,146.057632,16
146.0600243,HMDB0040360,2-Acetyl-1-methylpyrrole,n/a,C7H9NO,123.068413915,M+Na,+,146.057632,16
146.0600243,HMDB0036058,1-Ethyl-1H-pyrrole-2-carboxaldehyde,n/a,C7H9NO,123.068413915,M+Na,+,146.057632,16
146.0600243,HMDB0167378,2-(Aminomethyl)phenol,n/a,C7H9NO,123.068413914,M+Na,+,146.057632,16
146.0600243,HMDB0032492,2-Propionylpyrrole,n/a,C7H9NO,123.068413915,M+Na,+,146.057632,16
