"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0013860","Chloroacetaldehyde","HMDB0013860","0","C06754","[H]C(=O)CCl","1"
"HMDB0240714","NA","NA","NA","NA","NA","0"
"HMDB0006853","3-Butyn-1-al","HMDB0006853","142966","C06145","C#CCC=O","1"
"HMDB0013785","Furan","HMDB0013785","5988","C14275","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O","1"
"HMDB0000119","Glyoxylic acid","HMDB0000119","760","C00048","C(=O)C(=O)O","1"
"HMDB0014118","Trifluoroacetic acid","HMDB0014118","6422",NA,"OC(=O)C(F)(F)F","1"
"HMDB0062205","NA","NA","NA","NA","NA","0"
"HMDB0062257","NA","NA","NA","NA","NA","0"
"HMDB0062405","NA","NA","NA","NA","NA","0"
"HMDB0059784","NA","NA","NA","NA","NA","0"
"HMDB0061966","NA","NA","NA","NA","NA","0"
"HMDB0062141","NA","NA","NA","NA","NA","0"
"HMDB0013716","Norvaline","HMDB0013716","439575","C01799","CCC[C@H](C(=O)O)N","1"
"HMDB0003355","5-Aminopentanoic acid","HMDB0003355","138","C00431","C(CCN)CC(=O)O","1"
"HMDB0001382","Vaporole","HMDB0001382","8053","C07457","CC(C)CCON=O","1"
"HMDB0002141","N-Methyl-a-aminoisobutyric acid","HMDB0002141","75725",NA,"CC(C)(C(=O)[O-])[NH2+]C","1"
"HMDB0015550","Amyl Nitrite","HMDB0015550","10026","C07457","CCCCCON=O","1"
"HMDB0000883","L-Valine","HMDB0000883","6287","C00183","CC(C)[C@@H](C(=O)O)N","1"
"HMDB0029599","Glutaral","HMDB0029599","3485","C12518","C(CC=O)CC=O","1"
"HMDB0000509","Senecioic acid","HMDB0000509","10931",NA,"CC(=CC(=O)O)C","1"
"HMDB0001470","Tiglic acid","HMDB0001470","125468","C08279","C/C=C(\C)/C(=O)O","1"
"HMDB0001862","2-Ethylacrylic acid","HMDB0001862","19166",NA,"CCC(=C)C(=O)O","1"
"HMDB0002167","3-Methylbutyrolactone","HMDB0002167","98451",NA,"CC1CC(=O)OC1","1"
"HMDB0031648","2,4-Pentanedione","HMDB0031648","31261","C15499","CC(=O)CC(C)=O","1"
"HMDB0033840","Dihydro-5-methyl-2(3H)-furanone","HMDB0033840","7921",NA,"CC1CCC(=O)O1","1"
"HMDB0031178","Dihydro-2-methyl-3(2H)-furanone","HMDB0031178","18522",NA,"CC1C(=O)CCO1","1"
"HMDB0031602","4-Pentenoic acid","HMDB0031602","61138",NA,"C=CCCC(=O)O","1"
"HMDB0031598","2,3-Pentanedione","HMDB0031598","11747",NA,"CCC(=O)C(=O)C","1"
"HMDB0033978","Ethyl acrylate","HMDB0033978","8821","C19238","CCOC(=O)C=C","1"
"HMDB0032385","Methyl methacrylate","HMDB0032385","6658","C19504","CC(=C)C(=O)OC","1"
"HMDB0029608","Angelic acid","HMDB0029608","6656","C08279","C/C=C(/C)\C(=O)O","1"
"HMDB0032351","Isopropenyl acetate","HMDB0032351","7916",NA,"CC(=C)OC(=O)C","1"
"HMDB0035143","Dihydro-3-methyl-2(3H)-furanone","HMDB0035143","98323",NA,"CC1CCOC1=O","1"
"HMDB0032459","2-Pentenoic acid","HMDB0032459","638122",NA,"CC/C=C/C(=O)O","1"
"HMDB0180166","NA","NA","NA","NA","NA","0"
"HMDB0170858","NA","NA","NA","NA","NA","0"
"HMDB0132474","NA","NA","NA","NA","NA","0"
"HMDB0129418","NA","NA","NA","NA","NA","0"
"HMDB0130837","NA","NA","NA","NA","NA","0"
"HMDB0149276","NA","NA","NA","NA","NA","0"
"HMDB0163712","NA","NA","NA","NA","NA","0"
"HMDB0163713","NA","NA","NA","NA","NA","0"
"HMDB0163714","NA","NA","NA","NA","NA","0"
"HMDB0059606","NA","NA","NA","NA","NA","0"
"HMDB0000043","Betaine","HMDB0000043","247","C00719","C[N+](C)(C)CC(=O)[O-]","1"
"HMDB0172056","NA","NA","NA","NA","NA","0"
"HMDB0172059","NA","NA","NA","NA","NA","0"
"HMDB0172058","NA","NA","NA","NA","NA","0"
"HMDB0172057","NA","NA","NA","NA","NA","0"
"HMDB0159225","NA","NA","NA","NA","NA","0"
"HMDB0159223","NA","NA","NA","NA","NA","0"
"HMDB0159222","NA","NA","NA","NA","NA","0"
"HMDB0005785","Indole-3-carbinol","HMDB0005785","3712",NA,"C1=CC=C2C(=C1)C(=CN2)CO","1"
"HMDB0030204","1-(2-Furanylmethyl)-1H-pyrrole","HMDB0030204","15037",NA,"C1=CN(C=C1)CC2=CC=CO2","1"
"HMDB0040009","NA","NA","NA","NA","NA","0"
"HMDB0040011","NA","NA","NA","NA","NA","0"
"HMDB0159224","NA","NA","NA","NA","NA","0"
"HMDB0011664","3-Methylene-indolenine","HMDB0011664","170404",NA,"C=C1C=NC2=CC=CC=C12","1"
"HMDB0033731","Quinoline","HMDB0033731","7047","C06413","C1=CC=C2C(=C1)C=CC=N2","1"
"HMDB0034244","Isoquinoline","HMDB0034244","8405","C06323","C1=CC=C2C=NC=CC2=C1","1"
"HMDB0165592","NA","NA","NA","NA","NA","0"
"HMDB0163708","NA","NA","NA","NA","NA","0"
"HMDB0163705","NA","NA","NA","NA","NA","0"
"HMDB0163707","NA","NA","NA","NA","NA","0"
"HMDB0163706","NA","NA","NA","NA","NA","0"
"HMDB0163362","NA","NA","NA","NA","NA","0"
"HMDB0163360","NA","NA","NA","NA","NA","0"
"HMDB0163361","NA","NA","NA","NA","NA","0"
"HMDB0163359","NA","NA","NA","NA","NA","0"
"HMDB0165591","NA","NA","NA","NA","NA","0"
"HMDB0165590","NA","NA","NA","NA","NA","0"
"HMDB0169698","NA","NA","NA","NA","NA","0"
"HMDB0169697","NA","NA","NA","NA","NA","0"
"HMDB0169696","NA","NA","NA","NA","NA","0"
"HMDB0169669","NA","NA","NA","NA","NA","0"
"HMDB0169670","NA","NA","NA","NA","NA","0"
"HMDB0169668","NA","NA","NA","NA","NA","0"
"HMDB0169667","NA","NA","NA","NA","NA","0"
"HMDB0165593","NA","NA","NA","NA","NA","0"
"HMDB0162571","NA","NA","NA","NA","NA","0"
"HMDB0000695","Ketoleucine","HMDB0000695","70","C00233","CC(C)CC(=O)C(=O)O","1"
"HMDB0012882","Adipate semialdehyde","HMDB0012882","440918","C06102","C(CCC(=O)O)CC=O","1"
"HMDB0061881","NA","NA","NA","NA","NA","0"
"HMDB0000491","3-Methyl-2-oxovaleric acid","HMDB0000491","47","C00671","CCC(C)C(=O)C(=O)O","1"
"HMDB0000408","2-Methyl-3-ketovaleric acid","HMDB0000408","189028",NA,"CCC(=O)C(C)C(=O)O","1"
"HMDB0001864","2-Ketohexanoic acid","HMDB0001864","159664","C00902","CCCCC(=O)C(=O)O","1"
"HMDB0006024","Mevalonolactone","HMDB0006024","5325923",NA,"C[C@@]1(CCOC(=O)C1)O","1"
"HMDB0010717","3-Oxohexanoic acid","HMDB0010717","439658","C02122","CCCC(=O)CC(=O)O","1"
"HMDB0033302","(4S,6S)-3,4,5,6-Tetrahydro-4-hydroxy-6-methyl-2H-pyran-2-one","HMDB0033302","241025",NA,"CC1CC(CC(=O)O1)O","1"
"HMDB0033286","Sherry lactone","HMDB0033286","100900",NA,"CC(C1CCC(=O)O1)O","1"
"HMDB0033698","Acetoin acetate","HMDB0033698","521246",NA,"CC(C(=O)C)OC(=O)C","1"
"HMDB0031214","5-Ethoxy-4,5-dihydro-2(3H)furanone","HMDB0031214","356063",NA,"CCOC1CCC(=O)O1","1"
"HMDB0031216","Ethyl acetoacetate","HMDB0031216","8868","C03500","CCOC(=O)CC(C)=O","1"
"HMDB0031218","Ethyl 3-oxobutanoate","HMDB0031218","8868","C03500","CCOC(=O)CC(=O)C","1"
"HMDB0163716","NA","NA","NA","NA","NA","0"
"HMDB0041602","NA","NA","NA","NA","NA","0"
"HMDB0240389","NA","NA","NA","NA","NA","0"
"HMDB0059705","NA","NA","NA","NA","NA","0"
"HMDB0000227","Mevalonic acid","HMDB0000227","449","C00418","CC(CCO)(CC(=O)O)O","1"
"HMDB0031639","Glycerol 1-propanoate","HMDB0031639","117335",NA,"CCC(=O)OCC(CO)O","1"
"HMDB0012140","(R) 2,3-Dihydroxy-3-methylvalerate","HMDB0012140","448154","C06007","CC[C@](C)([C@H](C(=O)O)O)O","1"
"HMDB0059629","NA","NA","NA","NA","NA","0"
"HMDB0172304","NA","NA","NA","NA","NA","0"
"HMDB0031522","Mesoxalic acid","HMDB0031522","10132","C00830","C(=O)(C(=O)O)C(=O)O","1"
"HMDB0038442","NA","NA","NA","NA","NA","0"
"HMDB0163704","NA","NA","NA","NA","NA","0"
"HMDB0179348","NA","NA","NA","NA","NA","0"
"HMDB0179347","NA","NA","NA","NA","NA","0"
"HMDB0179349","NA","NA","NA","NA","NA","0"
"HMDB0173548","NA","NA","NA","NA","NA","0"
"HMDB0031847","2-Ethyl-3,4-dihydroxyfuran","HMDB0031847","20333861",NA,"CCC1=C(O)C(=O)CO1","1"
"HMDB0040732","NA","NA","NA","NA","NA","0"
"HMDB0033517","5,6-Dihydro-4-methoxy-2H-pyran-2-one","HMDB0033517","15086343",NA,"COC1=CC(=O)OCC1","1"
"HMDB0031306","3-Hydroxy-4,5-dimethyl-2(5H)-furanone","HMDB0031306","62835",NA,"CC1C(=C(C(=O)O1)O)C","1"
"HMDB0040594","NA","NA","NA","NA","NA","0"
"HMDB0031303","Osmundalactone","HMDB0031303","12374456",NA,"CC1OC(=O)C=CC1O","1"
"HMDB0038072","NA","NA","NA","NA","NA","0"
"HMDB0033285","L-erythro-5-(1-Hydroxyethyl)-2(5H)-furanone","HMDB0033285","12374454",NA,"CC(O)C1OC(=O)C=C1","1"
"HMDB0062047","NA","NA","NA","NA","NA","0"
"HMDB0029432","(S)C(S)S-S-Methylcysteine sulfoxide","HMDB0029432","82142",NA,"CS(=O)CC(C(=O)O)N","1"
"HMDB0012247","L-2,3-Dihydrodipicolinate","HMDB0012247","17","C03340","C1C=CC(=NC1C(=O)O)C(=O)O","1"
"HMDB0000439","2-Furoylglycine","HMDB0000439","21863",NA,"C1=COC(=C1)C(=O)NCC(=O)O","1"
"HMDB0185619","NA","NA","NA","NA","NA","0"
"HMDB0142542","NA","NA","NA","NA","NA","0"
"HMDB0171608","NA","NA","NA","NA","NA","0"
"HMDB0154664","NA","NA","NA","NA","NA","0"
"HMDB0040238","NA","NA","NA","NA","NA","0"
"HMDB0037493","NA","NA","NA","NA","NA","0"
"HMDB0031370","2-[(Methylthio)methyl]-2-butenal","HMDB0031370","57501028",NA,"C/C=C(/CSC)\C=O","1"
"HMDB0032746","(Z)-S-Methyl 1-propenesulfinothioate","HMDB0032746","131751294",NA,"CSS(=O)\C=C/C","1"
"HMDB0032745","S-2-Propenyl methanesulfinothioate","HMDB0032745","20216915",NA,"CS(=O)SCC=C","1"
"HMDB0032744","S-Methyl 2-propene-1-sulfinothioate","HMDB0032744","5319504",NA,"CSS(=O)CC=C","1"
"HMDB0032747","(Z)-S-1-Propenyl methanesulfinothioate","HMDB0032747","14412546",NA,"C/C=C\SS(=O)C","1"
