"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0000123","Glycine","HMDB0000123","750","C00037","C(C(=O)O)N","1"
"HMDB0014691","Acetohydroxamic Acid","HMDB0014691","1990","C06808","CC(=O)NO","1"
"HMDB0031239","Ethyl nitrite","HMDB0031239","8026",NA,"CCON=O","1"
"HMDB0161401","NA","NA","NA","NA","NA","0"
"HMDB0001858","p-Cresol","HMDB0001858","2879","C01468","CC1=CC=C(C=C1)O","1"
"HMDB0033895","Anisole","HMDB0033895","7519","C01403","COC1=CC=CC=C1","1"
"HMDB0003119","Benzyl alcohol","HMDB0003119","244","C03485","C1=CC=C(C=C1)CO","1"
"HMDB0002055","o-Cresol","HMDB0002055","335","C01542","CC1=CC=CC=C1O","1"
"HMDB0002048","m-Cresol","HMDB0002048","342","C01467","CC1=CC(=CC=C1)O","1"
"HMDB0003431","L-Histidinol","HMDB0003431","165271","C00860","C1=C(NC=N1)C[C@@H](CO)N","1"
"HMDB0124942","NA","NA","NA","NA","NA","0"
"HMDB0167829","NA","NA","NA","NA","NA","0"
"HMDB0062810","NA","NA","NA","NA","NA","0"
"HMDB0125535","NA","NA","NA","NA","NA","0"
"HMDB0183895","NA","NA","NA","NA","NA","0"
"HMDB0126385","NA","NA","NA","NA","NA","0"
"HMDB0031459","3-Methoxybenzaldehyde","HMDB0031459","11569",NA,"COC1=CC=CC(=C1)C=O","1"
"HMDB0002340","2-Methylbenzoic acid","HMDB0002340","0","C07215","CC1=C(C=CC=C1)C(O)=O","1"
"HMDB0041485","NA","NA","NA","NA","NA","0"
"HMDB0033968","Methyl benzoate","HMDB0033968","7150",NA,"COC(=O)C1=CC=CC=C1","1"
"HMDB0032400","3-(5-Methyl-2-furyl)prop-2-enal","HMDB0032400","11434978",NA,"CC1=CC=C(O1)/C=C/C=O","1"
"HMDB0032603","2-Hydroxy-4-methylbenzaldehyde","HMDB0032603","61200",NA,"CC1=CC(=C(C=C1)C=O)O","1"
"HMDB0029686","4-Methoxybenzaldehyde","HMDB0029686","31244","C10761","COC1=CC=C(C=C1)C=O","1"
"HMDB0040733","Phenyl acetate","HMDB0040733","31229","C15583","CC(=O)OC1=CC=CC=C1","1"
"HMDB0032568","2'-Hydroxyacetophenone","HMDB0032568","9398","C07189","CC(=O)C1=CC=CC=C1O","1"
"HMDB0167830","NA","NA","NA","NA","NA","0"
"HMDB0038176","NA","NA","NA","NA","NA","0"
"HMDB0040638","NA","NA","NA","NA","NA","0"
"HMDB0029635","4-Methylbenzoic acid","HMDB0029635","7470","C01454","CC1=CC=C(C=C1)C(=O)O","1"
"HMDB0033128","4-(2-Furanyl)-3-buten-2-one","HMDB0033128","1549522",NA,"CC(=O)/C=C\C1=CC=CO1","1"
"HMDB0003767","4-Hydroxyphenylacetaldehyde","HMDB0003767","440113","C03765","C1=CC(=CC=C1CC=O)O","1"
"HMDB0033766","2-Methoxybenzaldehyde","HMDB0033766","8658",NA,"COC1=CC=CC=C1C=O","1"
"HMDB0000209","Phenylacetic acid","HMDB0000209","999","C07086","C1=CC=C(C=C1)CC(=O)O","1"
"HMDB0126617","NA","NA","NA","NA","NA","0"
"HMDB0169080","NA","NA","NA","NA","NA","0"
"HMDB0059966","NA","NA","NA","NA","NA","0"
"HMDB0131479","NA","NA","NA","NA","NA","0"
"HMDB0135785","NA","NA","NA","NA","NA","0"
"HMDB0146894","NA","NA","NA","NA","NA","0"
"HMDB0146874","NA","NA","NA","NA","NA","0"
"HMDB0131231","NA","NA","NA","NA","NA","0"
"HMDB0131232","NA","NA","NA","NA","NA","0"
"HMDB0125534","NA","NA","NA","NA","NA","0"
"HMDB0037724","NA","NA","NA","NA","NA","0"
"HMDB0005784","Hydroxytyrosol","HMDB0005784","82755",NA,"C1=CC(=C(C=C1CCO)O)O","1"
"HMDB0030570","Sylvopinol","HMDB0030570","592986",NA,"COC1=CC(=CC(=C1)O)CO","1"
"HMDB0032012","4-Hydroxy-3-methoxybenzenemethanol","HMDB0032012","62348","C06317","COC1=C(C=CC(=C1)CO)O","1"
"HMDB0037728","NA","NA","NA","NA","NA","0"
"HMDB0034158","2,6-Dimethoxyphenol","HMDB0034158","7041","C10787","COC1=C(C(=CC=C1)OC)O","1"
"HMDB0163703","NA","NA","NA","NA","NA","0"
"HMDB0165581","NA","NA","NA","NA","NA","0"
"HMDB0165584","NA","NA","NA","NA","NA","0"
"HMDB0165583","NA","NA","NA","NA","NA","0"
"HMDB0165582","NA","NA","NA","NA","NA","0"
"HMDB0031501","3-Hexenoic acid","HMDB0031501","5355152",NA,"CC/C=C\CC(=O)O","1"
"HMDB0163702","NA","NA","NA","NA","NA","0"
"HMDB0163353","NA","NA","NA","NA","NA","0"
"HMDB0163352","NA","NA","NA","NA","NA","0"
"HMDB0031559","4-Methyl-2,3-pentanedione","HMDB0031559","24115",NA,"CC(C)C(=O)C(=O)C","1"
"HMDB0031491","2,3-Hexanedione","HMDB0031491","19707",NA,"CCCC(=O)C(=O)C","1"
"HMDB0031560","2-Methyl-2-pentenoic acid","HMDB0031560","6436344",NA,"CC/C=C(/C)\C(=O)O","1"
"HMDB0163350","NA","NA","NA","NA","NA","0"
"HMDB0163351","NA","NA","NA","NA","NA","0"
"HMDB0163354","NA","NA","NA","NA","NA","0"
"HMDB0169664","NA","NA","NA","NA","NA","0"
"HMDB0169695","NA","NA","NA","NA","NA","0"
"HMDB0033568","5-Oxohexanal","HMDB0033568","10953466",NA,"CC(=O)CCCC=O","1"
"HMDB0040328","NA","NA","NA","NA","NA","0"
"HMDB0031492","3,4-Hexanedione","HMDB0031492","62539",NA,"CCC(=O)C(=O)CC","1"
"HMDB0031561","4-Methyl-2-pentenoic acid","HMDB0031561","12216200",NA,"CC(C)/C=C\C(=O)O","1"
"HMDB0010719","trans-Hex-2-enoic acid","HMDB0010719","5282707",NA,"CCC/C=C/C(=O)O","1"
"HMDB0003843","Gamma-Caprolactone","HMDB0003843","12756",NA,"CCC1CCC(=O)O1","1"
"HMDB0000453","Delta-Hexanolactone","HMDB0000453","13204",NA,"CC1CCCC(=O)O1","1"
"HMDB0029487","Allyl propionate","HMDB0029487","61319",NA,"CCC(=O)OCC=C","1"
"HMDB0179342","NA","NA","NA","NA","NA","0"
"HMDB0179343","NA","NA","NA","NA","NA","0"
"HMDB0179341","NA","NA","NA","NA","NA","0"
"HMDB0179344","NA","NA","NA","NA","NA","0"
"HMDB0179345","NA","NA","NA","NA","NA","0"
"HMDB0179346","NA","NA","NA","NA","NA","0"
"HMDB0179351","NA","NA","NA","NA","NA","0"
"HMDB0031562","2-Methyl-3-pentenoic acid","HMDB0031562","71587183",NA,"C\C=C/C(C)C(O)=O","1"
"HMDB0031158","2-Methyl-4-pentenoic acid","HMDB0031158","549519",NA,"CC(CC=C)C(=O)O","1"
"HMDB0039581","NA","NA","NA","NA","NA","0"
"HMDB0032490","Prenyl formate","HMDB0032490","110373",NA,"CC(=CCOC=O)C","1"
"HMDB0060476","epsilon-Caprolactone","HMDB0060476","10401","C01880","O=C1CCCCCO1","1"
"HMDB0240384","NA","NA","NA","NA","NA","0"
"HMDB0061929","NA","NA","NA","NA","NA","0"
"HMDB0061965","NA","NA","NA","NA","NA","0"
"HMDB0062135","NA","NA","NA","NA","NA","0"
"HMDB0162021","NA","NA","NA","NA","NA","0"
"HMDB0040972","NA","NA","NA","NA","NA","0"
"HMDB0038628","NA","NA","NA","NA","NA","0"
"HMDB0004073","5-Hydroxyindoleacetaldehyde","HMDB0004073","74688","C05634","C1=CC2=C(C=C1O)C(=CN2)CC=O","1"
"HMDB0000197","Indoleacetic acid","HMDB0000197","802","C00954","C1=CC=C2C(=C1)C(=CN2)CC(=O)O","1"
"HMDB0166095","NA","NA","NA","NA","NA","0"
"HMDB0060758","NA","NA","NA","NA","NA","0"
"HMDB0240317","NA","NA","NA","NA","NA","0"
"HMDB0162022","NA","NA","NA","NA","NA","0"
"HMDB0162020","NA","NA","NA","NA","NA","0"
"HMDB0162023","NA","NA","NA","NA","NA","0"
"HMDB0013292","p-Methylhippuric acid","HMDB0013292","97479",NA,"CC1=CC=C(C=C1)C(=O)NCC(=O)O","1"
"HMDB0000821","Phenylacetylglycine","HMDB0000821","68144","C05598","C1=CC=C(C=C1)CC(=O)NCC(=O)O","1"
"HMDB0000859","Methyl hippurate","HMDB0000859","14566",NA,"COC(=O)CNC(=O)C1=CC=CC=C1","1"
"HMDB0011723","2-Methylhippuric acid","HMDB0011723","91637","C01586","CC1=CC=CC=C1C(=O)NCC(=O)O","1"
"HMDB0060366","3-Carbamoyl-2-phenylpropionaldehyde","HMDB0060366","0","C16587","OC(=N)OCC(C=O)C1=CC=CC=C1","1"
"HMDB0060389","4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one","HMDB0060389","0","C16595","OC1N=C(O)OCC1C1=CC=CC=C1","1"
"HMDB0034250","Betamipron","HMDB0034250","71651",NA,"C1=CC=C(C=C1)C(=O)NCCC(=O)O","1"
"HMDB0032388","Methyl n-acetylanthranilate","HMDB0032388","17623","C06332","CC(=O)NC1=CC=CC=C1C(=O)OC","1"
"HMDB0013245","m-Methylhippuric acid","HMDB0013245","99223",NA,"CC1=CC=CC(=C1)C(=O)NCC(=O)O","1"
"HMDB0012309","Vanillylamine","HMDB0012309","70966","C16666","COC1=C(C=CC(=C1)CN)O","1"
"HMDB0004825","p-Octopamine","HMDB0004825","440266","C04227","C1=CC(=CC=C1[C@H](CN)O)O","1"
"HMDB0156498","NA","NA","NA","NA","NA","0"
"HMDB0000073","Dopamine","HMDB0000073","681","C03758","C1=CC(=C(C=C1CCN)O)O","1"
"HMDB0060277","NA","NA","NA","NA","NA","0"
"HMDB0037786","NA","NA","NA","NA","NA","0"
"HMDB0172919","NA","NA","NA","NA","NA","0"
"HMDB0129369","NA","NA","NA","NA","NA","0"
"HMDB0135530","NA","NA","NA","NA","NA","0"
"HMDB0135531","NA","NA","NA","NA","NA","0"
"HMDB0135533","NA","NA","NA","NA","NA","0"
"HMDB0128615","NA","NA","NA","NA","NA","0"
"HMDB0135532","NA","NA","NA","NA","NA","0"
"HMDB0033813","3-(3,4-Methylenedioxyphenyl)propenal","HMDB0033813","5355018",NA,"C1OC2=C(O1)C=C(C=C2)/C=C\C=O","1"
"HMDB0032883","1,4,5-Naphthalenetriol","HMDB0032883","3083585",NA,"C1=CC2=C(C=CC(=C2C(=C1)O)O)O","1"
"HMDB0032990","7-Hydroxy-6-methyl-2H-1-benzopyran-2-one","HMDB0032990","5412913",NA,"CC1=C(C=C2C(=C1)C=CC(=O)O2)O","1"
"HMDB0163660","NA","NA","NA","NA","NA","0"
"HMDB0029758","Herniarin","HMDB0029758","10748","C09268","COC1=CC2=C(C=C1)C=CC(=O)O2","1"
"HMDB0059622","NA","NA","NA","NA","NA","0"
"HMDB0031054","10-Hydroxy-2,8-decadiene-4,6-diynoic acid","HMDB0031054","131751124",NA,"OC\C=C/C#CC#C\C=C\C(O)=O","1"
"HMDB0060747","NA","NA","NA","NA","NA","0"
"HMDB0001434","3-Methoxytyrosine","HMDB0001434","1670",NA,"COC1=C(C=CC(=C1)CC(C(=O)O)N)O","1"
"HMDB0011754","Methyldopa","HMDB0011754","38853","C07194","C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N","1"
"HMDB0040003","NA","NA","NA","NA","NA","0"
"HMDB0172928","NA","NA","NA","NA","NA","0"
"HMDB0172925","NA","NA","NA","NA","NA","0"
"HMDB0151309","NA","NA","NA","NA","NA","0"
"HMDB0037153","NA","NA","NA","NA","NA","0"
"HMDB0151285","NA","NA","NA","NA","NA","0"
"HMDB0151284","NA","NA","NA","NA","NA","0"
"HMDB0062564","NA","NA","NA","NA","NA","0"
"HMDB0163545","NA","NA","NA","NA","NA","0"
"HMDB0031437","(-)-Bornesitol","HMDB0031437",NA,"C03659","CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O","1"
"HMDB0029965","Methyl beta-D-glucopyranoside","HMDB0029965","94214",NA,"COC1C(C(C(C(O1)CO)O)O)O","1"
"HMDB0031449","Sequoyitol","HMDB0031449","439990","C03365","CO[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O","1"
"HMDB0029915","D-4-O-Methyl-myo-inositol","HMDB0029915",NA,"C06353","CO[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O","1"
"HMDB0029916","4-O-Methyl-myo-inositol","HMDB0029916","164619","C06353","CO[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O","1"
"HMDB0033816","Mytilitol","HMDB0033816",NA,NA,"C[C@@]1(O)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O","1"
"HMDB0034219","D-Pinitol","HMDB0034219","0","C03844","CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O","1"
"HMDB0034222","L-Pinitol","HMDB0034222","164619","C03844","CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O","1"
"HMDB0034221","L-Quebrachitol","HMDB0034221","0","C08257","CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O","1"
"HMDB0033750","D-Glycero-D-galacto-heptitol","HMDB0033750","441436","C08255","C(C(C(C(C(C(CO)O)O)O)O)O)O","1"
"HMDB0037295","NA","NA","NA","NA","NA","0"
"HMDB0014962","Enprofylline","HMDB0014962","1676",NA,"CCCN1C2=C(C(=O)NC1=O)NC=N2","1"
