"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0000123","Glycine","HMDB0000123","750","C00037","C(C(=O)O)N","1"
"HMDB0014691","Acetohydroxamic Acid","HMDB0014691","1990","C06808","CC(=O)NO","1"
"HMDB0031239","Ethyl nitrite","HMDB0031239","8026",NA,"CCON=O","1"
"HMDB0161401","NA","NA","NA","NA","NA","0"
"HMDB0031404","Cyclohexylamine","HMDB0031404","7965","C00571","C1CCC(CC1)N","1"
"HMDB0032416","2-Methylpiperidine","HMDB0032416","7974",NA,"CC1CCCCN1","1"
"HMDB0031544","3-Methylcyclopentene","HMDB0031544","14263",NA,"CC1CCC=C1","1"
"HMDB0062716","NA","NA","NA","NA","NA","0"
"HMDB0033971","2-Diethylaminoethanol","HMDB0033971","7497",NA,"CCN(CC)CCO","1"
"HMDB0000630","Cytosine","HMDB0000630","597","C00380","C1=C(NC(=O)N=C1)N","1"
"HMDB0031335","2-Chloro-1-propanol","HMDB0031335","6566",NA,"CC(CO)Cl","1"
"HMDB0172056","NA","NA","NA","NA","NA","0"
"HMDB0172059","NA","NA","NA","NA","NA","0"
"HMDB0172058","NA","NA","NA","NA","NA","0"
"HMDB0172057","NA","NA","NA","NA","NA","0"
"HMDB0159225","NA","NA","NA","NA","NA","0"
"HMDB0159223","NA","NA","NA","NA","NA","0"
"HMDB0159222","NA","NA","NA","NA","NA","0"
"HMDB0005785","Indole-3-carbinol","HMDB0005785","3712",NA,"C1=CC=C2C(=C1)C(=CN2)CO","1"
"HMDB0030204","1-(2-Furanylmethyl)-1H-pyrrole","HMDB0030204","15037",NA,"C1=CN(C=C1)CC2=CC=CO2","1"
"HMDB0040009","NA","NA","NA","NA","NA","0"
"HMDB0040011","NA","NA","NA","NA","NA","0"
"HMDB0159224","NA","NA","NA","NA","NA","0"
"HMDB0011664","3-Methylene-indolenine","HMDB0011664","170404",NA,"C=C1C=NC2=CC=CC=C12","1"
"HMDB0033731","Quinoline","HMDB0033731","7047","C06413","C1=CC=C2C(=C1)C=CC=N2","1"
"HMDB0034244","Isoquinoline","HMDB0034244","8405","C06323","C1=CC=C2C=NC=CC2=C1","1"
"HMDB0166738","NA","NA","NA","NA","NA","0"
"HMDB0164724","NA","NA","NA","NA","NA","0"
"HMDB0165094","NA","NA","NA","NA","NA","0"
"HMDB0165096","NA","NA","NA","NA","NA","0"
"HMDB0165095","NA","NA","NA","NA","NA","0"
"HMDB0165097","NA","NA","NA","NA","NA","0"
"HMDB0166737","NA","NA","NA","NA","NA","0"
"HMDB0031484","2-Heptenoic acid","HMDB0031484","5282709",NA,"CCCC/C=C/C(=O)O","1"
"HMDB0038962","NA","NA","NA","NA","NA","0"
"HMDB0031500","Methyl 2E-hexenoate","HMDB0031500","5364409",NA,"CCC/C=C/C(=O)OC","1"
"HMDB0166739","NA","NA","NA","NA","NA","0"
"HMDB0029314","Isopentenyl acetate","HMDB0029314","14489",NA,"CC(=CCOC(=O)C)C","1"
"HMDB0031477","3,4-Heptanedione","HMDB0031477","83671",NA,"CCCC(=O)C(=O)CC","1"
"HMDB0031476","2,3-Heptanedione","HMDB0031476","60983",NA,"CCCCC(=O)C(=O)C","1"
"HMDB0031504","Methyl (Z)-3-hexenoate","HMDB0031504","5362819",NA,"CC/C=C\CC(=O)OC","1"
"HMDB0031603","Ethyl 4-pentenoate","HMDB0031603","74786",NA,"CCOC(=O)CCC=C","1"
"HMDB0040214","NA","NA","NA","NA","NA","0"
"HMDB0031342","Cyclohexanecarboxylic acid","HMDB0031342","7413","C09822","C1CCC(CC1)C(=O)O","1"
"HMDB0038271","NA","NA","NA","NA","NA","0"
"HMDB0031174","4-Methyl-5-hexanolide","HMDB0031174","544628",NA,"CC1CCC(=O)OC1C","1"
"HMDB0031681","Dihydro-5-propyl-2(3H)-furanone","HMDB0031681","7742",NA,"CCCC1CCC(=O)O1","1"
"HMDB0033793","4-Heptenoic acid","HMDB0033793","5312595",NA,"CC/C=C\CCC(=O)O","1"
"HMDB0031593","5-Methyl-2,3-hexanedione","HMDB0031593","26204",NA,"CC(C)CC(=O)C(=O)C","1"
"HMDB0039819","NA","NA","NA","NA","NA","0"
"HMDB0166736","NA","NA","NA","NA","NA","0"
"HMDB0173760","NA","NA","NA","NA","NA","0"
"HMDB0173761","NA","NA","NA","NA","NA","0"
"HMDB0173762","NA","NA","NA","NA","NA","0"
"HMDB0173763","NA","NA","NA","NA","NA","0"
"HMDB0180322","NA","NA","NA","NA","NA","0"
"HMDB0180323","NA","NA","NA","NA","NA","0"
"HMDB0029165","1,3-Diacetylpropane","HMDB0029165","100532",NA,"CC(=O)CCCC(=O)C","1"
"HMDB0031351","Cyclohexyl formate","HMDB0031351","20358",NA,"C1CCC(CC1)OC=O","1"
"HMDB0032460","4-Pentenyl acetate","HMDB0032460","74096",NA,"CC(=O)OCCCC=C","1"
"HMDB0032391","3-Methyl-3-butenyl acetate","HMDB0032391","78879",NA,"CC(=C)CCOC(=O)C","1"
"HMDB0030330","1-Methoxy-3-methylene-2-pentanone","HMDB0030330","13932051",NA,"CCC(=C)C(=O)COC","1"
"HMDB0059876","NA","NA","NA","NA","NA","0"
"HMDB0040591","NA","NA","NA","NA","NA","0"
"HMDB0145113","NA","NA","NA","NA","NA","0"
"HMDB0145114","NA","NA","NA","NA","NA","0"
"HMDB0145115","NA","NA","NA","NA","NA","0"
"HMDB0145125","NA","NA","NA","NA","NA","0"
"HMDB0145116","NA","NA","NA","NA","NA","0"
"HMDB0094649","2-Amino-heptanoic acid","HMDB0094649","5312965",NA,"CCCCC[C@H](N)C(O)=O","1"
"HMDB0001161","4-Trimethylammoniobutanoic acid","HMDB0001161","134","C01181","C[N+](C)(C)CCCC(=O)O","1"
"HMDB0006831","3-Dehydroxycarnitine","HMDB0006831","725","C05543	","C[N+](C)(C)CCCC(=O)[O-]","1"
"HMDB0000895","Acetylcholine","HMDB0000895","6060","C01996","CC(=O)OCC[N+](C)(C)C","1"
"HMDB0013811","1-Nitroheptane","HMDB0013811",NA,NA,"CCCCCCC[N+](O)=O","1"
"HMDB0041477","NA","NA","NA","NA","NA","0"
"HMDB0031660","Dibutyl sulfide","HMDB0031660","11002",NA,"CCCCSCCCC","1"
"HMDB0037878","NA","NA","NA","NA","NA","0"
"HMDB0037881","NA","NA","NA","NA","NA","0"
"HMDB0037880","NA","NA","NA","NA","NA","0"
"HMDB0037873","NA","NA","NA","NA","NA","0"
"HMDB0037879","NA","NA","NA","NA","NA","0"
"HMDB0037882","NA","NA","NA","NA","NA","0"
"HMDB0037857","NA","NA","NA","NA","NA","0"
"HMDB0037872","NA","NA","NA","NA","NA","0"
"HMDB0037862","NA","NA","NA","NA","NA","0"
"HMDB0037874","NA","NA","NA","NA","NA","0"
"HMDB0037876","NA","NA","NA","NA","NA","0"
"HMDB0037856","NA","NA","NA","NA","NA","0"
"HMDB0034580","psi-Pelletierine","HMDB0034580","11096","C10865","CN1C2CCCC1CC(=O)C2","1"
"HMDB0037875","NA","NA","NA","NA","NA","0"
"HMDB0163441","NA","NA","NA","NA","NA","0"
"HMDB0001325","N6,N6,N6-Trimethyl-L-lysine","HMDB0001325","440120","C03793","C[N+](C)(C)CCCC[C@@H](C(=O)[O-])N","1"
"HMDB0031016","10-Undecen-1-ol","HMDB0031016","8185",NA,"C=CCCCCCCCCCO","1"
"HMDB0032371","1-Menthyl methyl ether","HMDB0032371","102648",NA,"CC1CCC(C(C1)OC)C(C)C","1"
"HMDB0030943","6-Undecanone","HMDB0030943","13561",NA,"CCCCCC(=O)CCCCC","1"
"HMDB0032379","trans- and cis-1-Methoxy-1-decene","HMDB0032379","6365701",NA,"CCCCCCCC/C=C/OC","1"
"HMDB0163244","NA","NA","NA","NA","NA","0"
"HMDB0030941","Undecanal","HMDB0030941","8186",NA,"CCCCCCCCCCC=O","1"
"HMDB0031065","(±)-(E)-3-Methyl-4-decen-1-ol","HMDB0031065","6428572",NA,"CCCCC/C=C/C(C)CCO","1"
"HMDB0031064","(Z)-3-Methyl-3-decen-1-ol","HMDB0031064","129650698",NA,"CCCCCC\C=C(\C)CCO","1"
"HMDB0033713","2-Undecanone","HMDB0033713","8163","C01875","CCCCCCCCCC(=O)C","1"
"HMDB0034856","2-Undecen-1-ol","HMDB0034856","5365004",NA,"CCCCCCCC/C=C/CO","1"
"HMDB0014631","Altretamine","HMDB0014631","2123",NA,"CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C","1"
"HMDB0041615","NA","NA","NA","NA","NA","0"
"HMDB0035753","(R)-(E)-4,7-Megastigmadien-9-one","HMDB0035753","5498521",NA,"CC1=CCCC([C@H]1/C=C/C(=O)C)(C)C","1"
"HMDB0034959","Edulan I","HMDB0034959","521066",NA,"CC1CC=C2C(CC=CC2(O1)C)(C)C","1"
"HMDB0036818","NA","NA","NA","NA","NA","0"
"HMDB0036144","NA","NA","NA","NA","NA","0"
"HMDB0151804","NA","NA","NA","NA","NA","0"
"HMDB0034979","gamma-Ionone","HMDB0034979","5363741",NA,"CC(=O)/C=C/C1C(=C)CCCC1(C)C","1"
"HMDB0029822","2,5-Diisopropyl-3-methylphenol","HMDB0029822","20447657",NA,"CC1=C(C(=CC(=C1)C(C)C)O)C(C)C","1"
"HMDB0029824","2,4-Diisopropyl-3-methylphenol","HMDB0029824","169279",NA,"CC1=C(C=CC(=C1C(C)C)O)C(C)C","1"
"HMDB0032541","4-(2,6,6-Trimethylcyclohex-1-enyl)but-2-en-4-one","HMDB0032541","5374527",NA,"C/C=C/C(=O)C1=C(CCCC1(C)C)C","1"
"HMDB0029821","2,5-Diisopropyl-4-methylphenol","HMDB0029821","139921",NA,"CC1=CC(=C(C=C1C(C)C)O)C(C)C","1"
"HMDB0036565","NA","NA","NA","NA","NA","0"
"HMDB0033545","(2E,4Z,7Z)-2,4,7-Tridecatrienal","HMDB0033545","6429289",NA,"CCCCC/C=C\C/C=C/C=C/C=O","1"
"HMDB0035682","delta-Damascone","HMDB0035682","5365916",NA,"C/C=C/C(=O)C1C(C=CCC1(C)C)C","1"
"HMDB0034671","(E)-5,8-Megastigmadien-4-one","HMDB0034671","14109911",NA,"C/C=C\CC1=C(C(=O)CCC1(C)C)C","1"
"HMDB0036027","alpha-Damascone","HMDB0036027","6436548",NA,"C/C=C\C(=O)C1C(=CCCC1(C)C)C","1"
"HMDB0037139","NA","NA","NA","NA","NA","0"
"HMDB0032498","Pseudoionone","HMDB0032498","1757003",NA,"CC(=CCC/C(=C/C=C/C(=O)C)/C)C","1"
"HMDB0036022","Isospirene","HMDB0036022","116740",NA,"CC1CC=C(C2(C1C)C=CC(O2)C)C","1"
"HMDB0031733","4-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carboxaldehyde","HMDB0031733","93199",NA,"CC(=CCCC1=CCC(CC1)C=O)C","1"
"HMDB0029823","2,4-Diisopropyl-5-methylphenol","HMDB0029823","527839",NA,"CC1=CC(=C(C=C1C(C)C)C(C)C)O","1"
"HMDB0036684","NA","NA","NA","NA","NA","0"
"HMDB0029825","2,3-Diisopropyl-5-methylphenol","HMDB0029825","58446461",NA,"CC1=CC(=C(C(=C1)O)C(C)C)C(C)C","1"
"HMDB0059883","NA","NA","NA","NA","NA","0"
"HMDB0029820","2,6-Diisopropyl-3-methylphenol","HMDB0029820","119956",NA,"CC1=C(C(=C(C=C1)C(C)C)O)C(C)C","1"
"HMDB0014018","4-Hydroxypropofol","HMDB0014018","3014064",NA,"CC(C)C1=CC(=CC(=C1O)C(C)C)O","1"
"HMDB0037389","NA","NA","NA","NA","NA","0"
"HMDB0038292","NA","NA","NA","NA","NA","0"
"HMDB0040439","NA","NA","NA","NA","NA","0"
"HMDB0039685","NA","NA","NA","NA","NA","0"
"HMDB0041497","NA","NA","NA","NA","NA","0"
"HMDB0031840","(S,Z)-Lyratol acetate","HMDB0031840","6427141",NA,"CC(=C)C(C=C)/C=C(\C)/COC(=O)C","1"
"HMDB0035801","(2S,4R)-p-Mentha-1(7),5-dien-2-ol acetate","HMDB0035801","101413668",NA,"CC(C)C1CC(OC(C)=O)C(=C)C=C1","1"
"HMDB0035375","Ethyl (2E,4E,7Z)-Decatrienoate","HMDB0035375","71587096",NA,"CCOC(=O)\C=C\C=C\C\C=C/CC","1"
"HMDB0035376","Ethyl (2E,4Z,7Z)-Decatrienoate","HMDB0035376","71587513",NA,"CCOC(=O)\C=C\C=C/C\C=C/CC","1"
"HMDB0132986","NA","NA","NA","NA","NA","0"
"HMDB0034450","Neocnidilide","HMDB0034450","5018391","C17002","CCCCC1C2CCCC=C2C(=O)O1","1"
"HMDB0032567","Hexylresorcinol","HMDB0032567","3610",NA,"CCCCCCC1=C(C=C(C=C1)O)O","1"
"HMDB0035126","(±)-Myrtenyl acetate","HMDB0035126","61262",NA,"CC(=O)OCC1=CCC2CC1C2(C)C","1"
"HMDB0041610","NA","NA","NA","NA","NA","0"
"HMDB0038046","NA","NA","NA","NA","NA","0"
"HMDB0037018","NA","NA","NA","NA","NA","0"
"HMDB0037231","NA","NA","NA","NA","NA","0"
"HMDB0035085","Vulgarole","HMDB0035085","101416067",NA,"CC(=O)OC1C(O)C2CCC1(C)C2(C)C","1"
"HMDB0041572","NA","NA","NA","NA","NA","0"
"HMDB0029388","Cucurbic acid","HMDB0029388","6123064",NA,"CC/C=C/CC1C(CCC1O)CC(=O)O","1"
"HMDB0037326","NA","NA","NA","NA","NA","0"
"HMDB0033601","Dihydrojasmonic acid","HMDB0033601","107126",NA,"CCCCCC1C(CCC1=O)CC(=O)O","1"
"HMDB0040195","NA","NA","NA","NA","NA","0"
