"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0060253","1-Methylpyrrolinium","HMDB0060253","440932","C06178","C[N+]1=CCCC1","1"
"HMDB0172632","NA","NA","NA","NA","NA","0"
"HMDB0062600","NA","NA","NA","NA","NA","0"
"HMDB0012815","5-Aminopentanal","HMDB0012815","443849","C12455","C(CCN)CC=O","1"
"HMDB0033529","(+)-2,3-Dihydro-3-methyl-1H-pyrrole","HMDB0033529","22419314",NA,"CC1CNC=C1","1"
"HMDB0040173","NA","NA","NA","NA","NA","0"
"HMDB0061878","NA","NA","NA","NA","NA","0"
"HMDB0001252","Betaine aldehyde","HMDB0001252","249","C00576","C[N+](C)(C)CC=O","1"
"HMDB0000973","Hydrogen phosphate","HMDB0000973","57424078","C00009","[H+].[O-]P(=O)([O-])[O-]","1"
"HMDB0001429","Phosphate","HMDB0001429","57424078","C00009","[O-]P(=O)([O-])[O-]","1"
"HMDB0002105","Dihydrogen phosphate","HMDB0002105","57424078","C00009","OP(=O)(O)[O-]","1"
"HMDB0002142","Phosphoric acid","HMDB0002142","57424078","C00009","OP(=O)(O)O","1"
"HMDB0062781","NA","NA","NA","NA","NA","0"
"HMDB0059784","NA","NA","NA","NA","NA","0"
"HMDB0161317","NA","NA","NA","NA","NA","0"
"HMDB0160653","NA","NA","NA","NA","NA","0"
"HMDB0160654","NA","NA","NA","NA","NA","0"
"HMDB0000208","Oxoglutaric acid","HMDB0000208","51","C00026","C(CC(=O)O)C(=O)C(=O)O","1"
"HMDB0013701","3-Oxoglutaric acid","HMDB0013701","68328",NA,"C(C(=O)CC(=O)O)C(=O)O","1"
"HMDB0164700","NA","NA","NA","NA","NA","0"
"HMDB0161318","NA","NA","NA","NA","NA","0"
"HMDB0041390","NA","NA","NA","NA","NA","0"
"HMDB0041393","NA","NA","NA","NA","NA","0"
"HMDB0033966","Di-2-propenyl disulfide, 9CI","HMDB0033966","16590","C08369","C=CCSSCC=C","1"
"HMDB0000139","Glyceric acid","HMDB0000139","439194","C00258","C([C@H](C(=O)O)O)O","1"
"HMDB0031818","D-2,3-Dihydroxypropanoic acid","HMDB0031818","439194","C00258","C(C(C(=O)O)O)O","1"
"HMDB0006372","L-Glyceric acid","HMDB0006372","6326776",NA,"C([C@@H](C(=O)O)O)O","1"
"HMDB0166738","NA","NA","NA","NA","NA","0"
"HMDB0164724","NA","NA","NA","NA","NA","0"
"HMDB0165094","NA","NA","NA","NA","NA","0"
"HMDB0165096","NA","NA","NA","NA","NA","0"
"HMDB0165095","NA","NA","NA","NA","NA","0"
"HMDB0165097","NA","NA","NA","NA","NA","0"
"HMDB0166737","NA","NA","NA","NA","NA","0"
"HMDB0031484","2-Heptenoic acid","HMDB0031484","5282709",NA,"CCCC/C=C/C(=O)O","1"
"HMDB0038962","NA","NA","NA","NA","NA","0"
"HMDB0031500","Methyl 2E-hexenoate","HMDB0031500","5364409",NA,"CCC/C=C/C(=O)OC","1"
"HMDB0166739","NA","NA","NA","NA","NA","0"
"HMDB0029314","Isopentenyl acetate","HMDB0029314","14489",NA,"CC(=CCOC(=O)C)C","1"
"HMDB0031477","3,4-Heptanedione","HMDB0031477","83671",NA,"CCCC(=O)C(=O)CC","1"
"HMDB0031476","2,3-Heptanedione","HMDB0031476","60983",NA,"CCCCC(=O)C(=O)C","1"
"HMDB0031504","Methyl (Z)-3-hexenoate","HMDB0031504","5362819",NA,"CC/C=C\CC(=O)OC","1"
"HMDB0031603","Ethyl 4-pentenoate","HMDB0031603","74786",NA,"CCOC(=O)CCC=C","1"
"HMDB0040214","NA","NA","NA","NA","NA","0"
"HMDB0031342","Cyclohexanecarboxylic acid","HMDB0031342","7413","C09822","C1CCC(CC1)C(=O)O","1"
"HMDB0038271","NA","NA","NA","NA","NA","0"
"HMDB0031174","4-Methyl-5-hexanolide","HMDB0031174","544628",NA,"CC1CCC(=O)OC1C","1"
"HMDB0031681","Dihydro-5-propyl-2(3H)-furanone","HMDB0031681","7742",NA,"CCCC1CCC(=O)O1","1"
"HMDB0033793","4-Heptenoic acid","HMDB0033793","5312595",NA,"CC/C=C\CCC(=O)O","1"
"HMDB0031593","5-Methyl-2,3-hexanedione","HMDB0031593","26204",NA,"CC(C)CC(=O)C(=O)C","1"
"HMDB0039819","NA","NA","NA","NA","NA","0"
"HMDB0166736","NA","NA","NA","NA","NA","0"
"HMDB0173760","NA","NA","NA","NA","NA","0"
"HMDB0173761","NA","NA","NA","NA","NA","0"
"HMDB0173762","NA","NA","NA","NA","NA","0"
"HMDB0173763","NA","NA","NA","NA","NA","0"
"HMDB0180322","NA","NA","NA","NA","NA","0"
"HMDB0180323","NA","NA","NA","NA","NA","0"
"HMDB0029165","1,3-Diacetylpropane","HMDB0029165","100532",NA,"CC(=O)CCCC(=O)C","1"
"HMDB0031351","Cyclohexyl formate","HMDB0031351","20358",NA,"C1CCC(CC1)OC=O","1"
"HMDB0032460","4-Pentenyl acetate","HMDB0032460","74096",NA,"CC(=O)OCCCC=C","1"
"HMDB0032391","3-Methyl-3-butenyl acetate","HMDB0032391","78879",NA,"CC(=C)CCOC(=O)C","1"
"HMDB0030330","1-Methoxy-3-methylene-2-pentanone","HMDB0030330","13932051",NA,"CCC(=C)C(=O)COC","1"
"HMDB0059876","NA","NA","NA","NA","NA","0"
"HMDB0040591","NA","NA","NA","NA","NA","0"
"HMDB0145113","NA","NA","NA","NA","NA","0"
"HMDB0145114","NA","NA","NA","NA","NA","0"
"HMDB0145115","NA","NA","NA","NA","NA","0"
"HMDB0145125","NA","NA","NA","NA","NA","0"
"HMDB0145116","NA","NA","NA","NA","NA","0"
"HMDB0094649","2-Amino-heptanoic acid","HMDB0094649","5312965",NA,"CCCCC[C@H](N)C(O)=O","1"
"HMDB0001161","4-Trimethylammoniobutanoic acid","HMDB0001161","134","C01181","C[N+](C)(C)CCCC(=O)O","1"
"HMDB0006831","3-Dehydroxycarnitine","HMDB0006831","725","C05543	","C[N+](C)(C)CCCC(=O)[O-]","1"
"HMDB0013811","1-Nitroheptane","HMDB0013811",NA,NA,"CCCCCCC[N+](O)=O","1"
"HMDB0000895","Acetylcholine","HMDB0000895","6060","C01996","CC(=O)OCC[N+](C)(C)C","1"
"HMDB0062183","NA","NA","NA","NA","NA","0"
"HMDB0002393","N-Methyl-D-aspartic acid","HMDB0002393","22880","C12269","CN[C@H](CC(=O)O)C(=O)O","1"
"HMDB0003011","O-Acetylserine","HMDB0003011","99478","C00979","CC(=O)OC[C@@H](C(=O)O)N","1"
"HMDB0003339","D-Glutamic acid","HMDB0003339","23327","C00217","C(CC(=O)O)[C@H](C(=O)O)N","1"
"HMDB0006556","L-4-Hydroxyglutamate semialdehyde","HMDB0006556","440851","C05938","C([C@H](C=O)O)[C@@H](C(=O)O)N","1"
"HMDB0060475","DL-Glutamate","HMDB0060475","611","C00302","NC(CCC(O)=O)C(O)=O","1"
"HMDB0033550","3-(Carboxymethylamino)propanoic acid","HMDB0033550","281622",NA,"C(CNCC(=O)O)C(=O)O","1"
"HMDB0002931","N-Acetylserine","HMDB0002931","65249",NA,"CC(=O)N[C@@H](CO)C(=O)O","1"
"HMDB0000148","L-Glutamic acid","HMDB0000148","33032","C00025","C(CC(=O)O)[C@@H](C(=O)O)N","1"
"HMDB0156263","NA","NA","NA","NA","NA","0"
"HMDB0000634","Citraconic acid","HMDB0000634","643798","C02226","C/C(=C/C(=O)O)/C(=O)O","1"
